date,ukey,value,factor
2022-04-29,603989,33.44,risk_fac_growth_np_yoy
2022-04-29,603990,705.4,risk_fac_growth_np_yoy
2022-04-29,603991,54.3597758105,risk_fac_growth_np_yoy
2022-04-29,603992,8.97,risk_fac_growth_np_yoy
2022-04-29,603993,121.07,risk_fac_growth_np_yoy
2022-04-29,603997,154.9425809737,risk_fac_growth_np_yoy
2022-04-29,603995,68.25,risk_fac_growth_np_yoy
2022-04-29,603998,2.87,risk_fac_growth_np_yoy
2022-04-29,605005,30.92,risk_fac_growth_np_yoy
2022-04-29,605003,13.57,risk_fac_growth_np_yoy
2022-04-29,605001,-534.34,risk_fac_growth_np_yoy
2022-04-29,603999,12.17,risk_fac_growth_np_yoy
2022-04-29,605007,28.69,risk_fac_growth_np_yoy
2022-04-29,605006,387.57,risk_fac_growth_np_yoy
2022-04-29,605008,2.28,risk_fac_growth_np_yoy
2022-04-29,605009,-53.72,risk_fac_growth_np_yoy
2022-04-29,605011,22.6,risk_fac_growth_np_yoy
2022-04-29,605016,4.31,risk_fac_growth_np_yoy
2022-04-29,605020,128.12,risk_fac_growth_np_yoy
2022-04-29,605018,5.99,risk_fac_growth_np_yoy
2022-04-29,605028,99.15,risk_fac_growth_np_yoy
2022-04-29,605050,28.18,risk_fac_growth_np_yoy
2022-04-29,605033,24.24,risk_fac_growth_np_yoy
2022-04-29,605055,8.47,risk_fac_growth_np_yoy
2022-04-29,605056,-9.38,risk_fac_growth_np_yoy
2022-04-29,605058,39.08,risk_fac_growth_np_yoy
2022-04-29,605066,-12.95,risk_fac_growth_np_yoy
2022-04-29,605068,-10.25,risk_fac_growth_np_yoy
2022-04-29,605060,9.59,risk_fac_growth_np_yoy
2022-04-29,605081,,risk_fac_growth_np_yoy
2022-04-29,605080,43.35,risk_fac_growth_np_yoy
2022-04-29,605077,-21.46,risk_fac_growth_np_yoy
2022-04-29,605069,37.18,risk_fac_growth_np_yoy
2022-04-29,605086,46.87,risk_fac_growth_np_yoy
2022-04-29,605089,9.02,risk_fac_growth_np_yoy
2022-04-29,605088,15.01,risk_fac_growth_np_yoy
2022-04-29,605090,-3.91,risk_fac_growth_np_yoy
2022-04-29,605098,88.71,risk_fac_growth_np_yoy
2022-04-29,605100,-5.32,risk_fac_growth_np_yoy
2022-04-29,605099,2.09,risk_fac_growth_np_yoy
2022-04-29,605108,-25.29,risk_fac_growth_np_yoy
2022-04-29,605111,207.83,risk_fac_growth_np_yoy
2022-04-29,605117,43.26,risk_fac_growth_np_yoy
2022-04-29,605116,-4.77,risk_fac_growth_np_yoy
2022-04-29,605118,1.25,risk_fac_growth_np_yoy
2022-04-29,605122,-41.78,risk_fac_growth_np_yoy
2022-04-29,605128,-5.59,risk_fac_growth_np_yoy
2022-04-29,605123,57.2,risk_fac_growth_np_yoy
2022-04-29,605133,-14.29,risk_fac_growth_np_yoy
2022-04-29,605136,36.45,risk_fac_growth_np_yoy
2022-04-29,605138,14.87,risk_fac_growth_np_yoy
2022-04-29,605155,26.91,risk_fac_growth_np_yoy
2022-04-29,605151,-6.32,risk_fac_growth_np_yoy
2022-04-29,605158,-3.19,risk_fac_growth_np_yoy
2022-04-29,605167,19.24,risk_fac_growth_np_yoy
2022-04-29,605162,-27.6,risk_fac_growth_np_yoy
2022-04-29,605166,219.85,risk_fac_growth_np_yoy
2022-04-29,605177,-50.46,risk_fac_growth_np_yoy
2022-04-29,605168,42.72,risk_fac_growth_np_yoy
2022-04-29,605169,65.76,risk_fac_growth_np_yoy
2022-04-29,605178,-62.6,risk_fac_growth_np_yoy
2022-04-29,605179,-37.79,risk_fac_growth_np_yoy
2022-04-29,605183,46.09,risk_fac_growth_np_yoy
2022-04-29,605180,113.72,risk_fac_growth_np_yoy
2022-04-29,605186,31.79,risk_fac_growth_np_yoy
2022-04-29,605188,-57.52,risk_fac_growth_np_yoy
2022-04-29,605189,196.72,risk_fac_growth_np_yoy
2022-04-29,605196,-39.43,risk_fac_growth_np_yoy
2022-04-29,605198,-17.63,risk_fac_growth_np_yoy
2022-04-29,605199,3.04,risk_fac_growth_np_yoy
2022-04-29,605208,26.57,risk_fac_growth_np_yoy
2022-04-29,605218,-28.38,risk_fac_growth_np_yoy
2022-04-29,605228,-18.1,risk_fac_growth_np_yoy
2022-04-29,605255,1.78,risk_fac_growth_np_yoy
2022-04-29,605222,65.28,risk_fac_growth_np_yoy
2022-04-29,605258,-1.97,risk_fac_growth_np_yoy
2022-04-29,605259,19.35,risk_fac_growth_np_yoy
2022-04-29,605268,1.13,risk_fac_growth_np_yoy
2022-04-29,605266,14.73,risk_fac_growth_np_yoy
2022-04-29,605277,66.4,risk_fac_growth_np_yoy
2022-04-29,605286,4.59,risk_fac_growth_np_yoy
2022-04-29,605287,15.7,risk_fac_growth_np_yoy
2022-04-29,605288,-15.64,risk_fac_growth_np_yoy
2022-04-29,605289,34.66,risk_fac_growth_np_yoy
2022-04-29,605296,-75.59,risk_fac_growth_np_yoy
2022-04-29,605298,-10.12,risk_fac_growth_np_yoy
2022-04-29,605299,4.88,risk_fac_growth_np_yoy
2022-04-29,605305,25.08,risk_fac_growth_np_yoy
2022-04-29,605300,-22.31,risk_fac_growth_np_yoy
2022-04-29,605303,-77.87,risk_fac_growth_np_yoy
2022-04-29,605319,-9.72,risk_fac_growth_np_yoy
2022-04-29,605318,35.99,risk_fac_growth_np_yoy
2022-04-29,605333,3.48,risk_fac_growth_np_yoy
2022-04-29,605336,47.42,risk_fac_growth_np_yoy
2022-04-29,605337,35.42,risk_fac_growth_np_yoy
2022-04-29,605338,119.3,risk_fac_growth_np_yoy
2022-04-29,605339,32.56,risk_fac_growth_np_yoy
2022-04-29,605365,-24.79,risk_fac_growth_np_yoy
2022-04-29,605358,208.91,risk_fac_growth_np_yoy
2022-04-29,605366,-10.46,risk_fac_growth_np_yoy
2022-04-29,605368,27.09,risk_fac_growth_np_yoy
2022-04-29,605376,53.27,risk_fac_growth_np_yoy
2022-04-29,605369,58.49,risk_fac_growth_np_yoy
2022-04-29,605377,85.16,risk_fac_growth_np_yoy
2022-04-29,605378,-27.61,risk_fac_growth_np_yoy
2022-04-29,605388,-27.04,risk_fac_growth_np_yoy
2022-04-29,605398,-32.54,risk_fac_growth_np_yoy
2022-04-29,605389,-7.55,risk_fac_growth_np_yoy
2022-04-29,605399,295.5,risk_fac_growth_np_yoy
2022-04-29,605488,79.79,risk_fac_growth_np_yoy
2022-04-29,605499,41.47,risk_fac_growth_np_yoy
2022-04-29,605507,-18.23,risk_fac_growth_np_yoy
2022-04-29,605500,61.22,risk_fac_growth_np_yoy
2022-04-29,605555,13.81,risk_fac_growth_np_yoy
2022-04-29,605566,3.8,risk_fac_growth_np_yoy
2022-04-29,605567,-46.68,risk_fac_growth_np_yoy
2022-04-29,605577,14.33,risk_fac_growth_np_yoy
2022-04-29,605580,14.32,risk_fac_growth_np_yoy
2022-04-29,605588,8.31,risk_fac_growth_np_yoy
2022-04-29,605589,-20.02,risk_fac_growth_np_yoy
2022-04-29,605598,19.87,risk_fac_growth_np_yoy
2022-04-29,605599,1.14,risk_fac_growth_np_yoy
2022-05-31,4,,risk_fac_growth_np_yoy
2022-05-31,1,25.6,risk_fac_growth_np_yoy
2022-05-31,2,-45.75,risk_fac_growth_np_yoy
2022-05-31,6,-37.35,risk_fac_growth_np_yoy
2022-05-31,9,56.49,risk_fac_growth_np_yoy
2022-05-31,8,-55.89,risk_fac_growth_np_yoy
2022-05-31,7,132.52,risk_fac_growth_np_yoy
2022-05-31,10,-41.12,risk_fac_growth_np_yoy
2022-05-31,11,25.72,risk_fac_growth_np_yoy
2022-05-31,12,96.24,risk_fac_growth_np_yoy
2022-05-31,16,89.55,risk_fac_growth_np_yoy
2022-05-31,14,709.81,risk_fac_growth_np_yoy
2022-05-31,17,-152.48,risk_fac_growth_np_yoy
2022-05-31,20,5.44,risk_fac_growth_np_yoy
2022-05-31,19,5.83,risk_fac_growth_np_yoy
2022-05-31,21,-9.54,risk_fac_growth_np_yoy
2022-05-31,25,127.21,risk_fac_growth_np_yoy
2022-05-31,26,31.87,risk_fac_growth_np_yoy
2022-05-31,27,-15.24,risk_fac_growth_np_yoy
2022-05-31,28,-4.67,risk_fac_growth_np_yoy
2022-05-31,29,-23.91,risk_fac_growth_np_yoy
2022-05-31,30,-6.64,risk_fac_growth_np_yoy
2022-05-31,31,127.79,risk_fac_growth_np_yoy
2022-05-31,32,69.48,risk_fac_growth_np_yoy
2022-05-31,34,19.75,risk_fac_growth_np_yoy
2022-05-31,36,-26.28,risk_fac_growth_np_yoy
2022-05-31,35,11.54,risk_fac_growth_np_yoy
2022-05-31,37,-786.38,risk_fac_growth_np_yoy
2022-05-31,39,24.59,risk_fac_growth_np_yoy
2022-05-31,42,129.04,risk_fac_growth_np_yoy
2022-05-31,45,64.12,risk_fac_growth_np_yoy
2022-05-31,49,18.53,risk_fac_growth_np_yoy
2022-05-31,48,-55.07,risk_fac_growth_np_yoy
2022-05-31,50,4.61,risk_fac_growth_np_yoy
2022-05-31,55,-42.94,risk_fac_growth_np_yoy
2022-05-31,56,-296.07,risk_fac_growth_np_yoy
2022-05-31,60,17.75,risk_fac_growth_np_yoy
2022-05-31,58,78.91,risk_fac_growth_np_yoy
2022-05-31,59,175.47,risk_fac_growth_np_yoy
2022-05-31,61,18.67,risk_fac_growth_np_yoy
2022-05-31,63,1.6,risk_fac_growth_np_yoy
2022-05-31,62,41.46,risk_fac_growth_np_yoy
2022-05-31,65,-16.99,risk_fac_growth_np_yoy
2022-05-31,66,-35.59,risk_fac_growth_np_yoy
2022-05-31,68,41.16,risk_fac_growth_np_yoy
2022-05-31,70,-5503.48,risk_fac_growth_np_yoy
2022-05-31,69,-70.05,risk_fac_growth_np_yoy
2022-05-31,78,132.33,risk_fac_growth_np_yoy
2022-05-31,88,17.79,risk_fac_growth_np_yoy
2022-05-31,90,30.09,risk_fac_growth_np_yoy
2022-05-31,89,-222.68,risk_fac_growth_np_yoy
2022-05-31,99,12.88,risk_fac_growth_np_yoy
2022-05-31,151,102.89,risk_fac_growth_np_yoy
2022-05-31,96,-47.94,risk_fac_growth_np_yoy
2022-05-31,100,129.2,risk_fac_growth_np_yoy
2022-05-31,153,31.04,risk_fac_growth_np_yoy
2022-05-31,155,27.6,risk_fac_growth_np_yoy
2022-05-31,157,-13.88,risk_fac_growth_np_yoy
2022-05-31,156,7.48,risk_fac_growth_np_yoy
2022-05-31,158,29.31,risk_fac_growth_np_yoy
2022-05-31,159,-68.82,risk_fac_growth_np_yoy
2022-05-31,301,492.66,risk_fac_growth_np_yoy
2022-05-31,166,21.02,risk_fac_growth_np_yoy
2022-05-31,400,21.72,risk_fac_growth_np_yoy
2022-05-31,333,4.96,risk_fac_growth_np_yoy
2022-05-31,338,0.28,risk_fac_growth_np_yoy
2022-05-31,401,-1.4,risk_fac_growth_np_yoy
2022-05-31,402,-34.25,risk_fac_growth_np_yoy
2022-05-31,403,110.29,risk_fac_growth_np_yoy
2022-05-31,404,59.81,risk_fac_growth_np_yoy
2022-05-31,407,-79.59,risk_fac_growth_np_yoy
2022-05-31,408,523.6,risk_fac_growth_np_yoy
2022-05-31,410,118.16,risk_fac_growth_np_yoy
2022-05-31,409,-76.17,risk_fac_growth_np_yoy
2022-05-31,411,7.06,risk_fac_growth_np_yoy
2022-05-31,415,84.01,risk_fac_growth_np_yoy
2022-05-31,417,-15.57,risk_fac_growth_np_yoy
2022-05-31,419,-23.55,risk_fac_growth_np_yoy
2022-05-31,420,44.61,risk_fac_growth_np_yoy
2022-05-31,421,-56.17,risk_fac_growth_np_yoy
2022-05-31,422,1255.01,risk_fac_growth_np_yoy
2022-05-31,423,917.43,risk_fac_growth_np_yoy
2022-05-31,425,50.57,risk_fac_growth_np_yoy
2022-05-31,426,234.05,risk_fac_growth_np_yoy
2022-05-31,429,95.93,risk_fac_growth_np_yoy
2022-05-31,428,116.41,risk_fac_growth_np_yoy
2022-05-31,430,-46.61,risk_fac_growth_np_yoy
2022-05-31,498,47.92,risk_fac_growth_np_yoy
2022-05-31,501,37.45,risk_fac_growth_np_yoy
2022-05-31,488,20.65,risk_fac_growth_np_yoy
2022-05-31,503,27.53,risk_fac_growth_np_yoy
2022-05-31,504,-334.54,risk_fac_growth_np_yoy
2022-05-31,506,73.8,risk_fac_growth_np_yoy
2022-05-31,507,69.6,risk_fac_growth_np_yoy
2022-05-31,505,10.61,risk_fac_growth_np_yoy
2022-05-31,509,-174.67,risk_fac_growth_np_yoy
2022-05-31,510,318.71,risk_fac_growth_np_yoy
2022-05-31,513,3.54,risk_fac_growth_np_yoy
2022-05-31,514,21.4,risk_fac_growth_np_yoy
2022-05-31,517,206.21,risk_fac_growth_np_yoy
2022-05-31,516,-1912.52,risk_fac_growth_np_yoy
2022-05-31,518,-227.46,risk_fac_growth_np_yoy
2022-05-31,519,76.77,risk_fac_growth_np_yoy
2022-05-31,523,130.86,risk_fac_growth_np_yoy
2022-05-31,521,160.65,risk_fac_growth_np_yoy
2022-05-31,520,66.27,risk_fac_growth_np_yoy
2022-05-31,524,46.85,risk_fac_growth_np_yoy
2022-05-31,525,-2334.2,risk_fac_growth_np_yoy
2022-05-31,529,5.01,risk_fac_growth_np_yoy
2022-05-31,526,-1326.94,risk_fac_growth_np_yoy
2022-05-31,528,-30.9,risk_fac_growth_np_yoy
2022-05-31,530,-1360.76,risk_fac_growth_np_yoy
2022-05-31,533,-114.85,risk_fac_growth_np_yoy
2022-05-31,531,-79.42,risk_fac_growth_np_yoy
2022-05-31,532,147.09,risk_fac_growth_np_yoy
2022-05-31,534,24.2,risk_fac_growth_np_yoy
2022-05-31,536,-136.6,risk_fac_growth_np_yoy
2022-05-31,537,-161.4,risk_fac_growth_np_yoy
2022-05-31,538,-49.17,risk_fac_growth_np_yoy
2022-05-31,539,-436.51,risk_fac_growth_np_yoy
2022-05-31,541,-21.09,risk_fac_growth_np_yoy
2022-05-31,543,-231.91,risk_fac_growth_np_yoy
2022-05-31,544,2.54,risk_fac_growth_np_yoy
2022-05-31,545,142.89,risk_fac_growth_np_yoy
2022-05-31,546,-81.81,risk_fac_growth_np_yoy
2022-05-31,547,-23.07,risk_fac_growth_np_yoy
2022-05-31,548,-40.26,risk_fac_growth_np_yoy
2022-05-31,550,4.26,risk_fac_growth_np_yoy
2022-05-31,551,-6.66,risk_fac_growth_np_yoy
2022-05-31,552,62.66,risk_fac_growth_np_yoy
2022-05-31,554,12.95,risk_fac_growth_np_yoy
2022-05-31,553,-55.38,risk_fac_growth_np_yoy
2022-05-31,555,-20.92,risk_fac_growth_np_yoy
2022-05-31,557,31.45,risk_fac_growth_np_yoy
2022-05-31,558,-31.34,risk_fac_growth_np_yoy
2022-05-31,559,57.41,risk_fac_growth_np_yoy
2022-05-31,560,-46.81,risk_fac_growth_np_yoy
2022-05-31,561,-135.7169330859,risk_fac_growth_np_yoy
2022-05-31,563,6.79,risk_fac_growth_np_yoy
2022-05-31,564,84.86,risk_fac_growth_np_yoy
2022-05-31,565,29.4,risk_fac_growth_np_yoy
2022-05-31,567,199.96,risk_fac_growth_np_yoy
2022-05-31,566,-168.08,risk_fac_growth_np_yoy
2022-05-31,568,32.47,risk_fac_growth_np_yoy
2022-05-31,570,96.46,risk_fac_growth_np_yoy
2022-05-31,571,55.64,risk_fac_growth_np_yoy
2022-05-31,572,108.36,risk_fac_growth_np_yoy
2022-05-31,573,220.98,risk_fac_growth_np_yoy
2022-05-31,576,-95.3,risk_fac_growth_np_yoy
2022-05-31,581,-16.35,risk_fac_growth_np_yoy
2022-05-31,582,-4.39,risk_fac_growth_np_yoy
2022-05-31,586,7.28,risk_fac_growth_np_yoy
2022-05-31,589,-67.52,risk_fac_growth_np_yoy
2022-05-31,590,55.96,risk_fac_growth_np_yoy
2022-05-31,591,14.87,risk_fac_growth_np_yoy
2022-05-31,592,-71.41,risk_fac_growth_np_yoy
2022-05-31,593,44.58,risk_fac_growth_np_yoy
2022-05-31,595,-1741.14,risk_fac_growth_np_yoy
2022-05-31,596,23.9,risk_fac_growth_np_yoy
2022-05-31,597,707.93,risk_fac_growth_np_yoy
2022-05-31,598,15.1,risk_fac_growth_np_yoy
2022-05-31,599,-400.26,risk_fac_growth_np_yoy
2022-05-31,600,-330.75,risk_fac_growth_np_yoy
2022-05-31,601,-87.08,risk_fac_growth_np_yoy
2022-05-31,603,45.1,risk_fac_growth_np_yoy
2022-05-31,605,-43.34,risk_fac_growth_np_yoy
2022-05-31,607,134.49,risk_fac_growth_np_yoy
2022-05-31,608,41.79,risk_fac_growth_np_yoy
2022-05-31,609,-25.58,risk_fac_growth_np_yoy
2022-05-31,610,-294.45,risk_fac_growth_np_yoy
2022-05-31,612,-2.5,risk_fac_growth_np_yoy
2022-05-31,615,-88.03,risk_fac_growth_np_yoy
2022-05-31,619,-543.33,risk_fac_growth_np_yoy
2022-05-31,617,-29.24,risk_fac_growth_np_yoy
2022-05-31,620,-202.84,risk_fac_growth_np_yoy
2022-05-31,625,6.87,risk_fac_growth_np_yoy
2022-05-31,623,4.19,risk_fac_growth_np_yoy
2022-05-31,626,296.25,risk_fac_growth_np_yoy
2022-05-31,628,-32.18,risk_fac_growth_np_yoy
2022-05-31,629,248.56,risk_fac_growth_np_yoy
2022-05-31,630,258.29,risk_fac_growth_np_yoy
2022-05-31,631,-64.08,risk_fac_growth_np_yoy
2022-05-31,632,-45.85,risk_fac_growth_np_yoy
2022-05-31,633,-63.08,risk_fac_growth_np_yoy
2022-05-31,636,162.92,risk_fac_growth_np_yoy
2022-05-31,635,-164.89,risk_fac_growth_np_yoy
2022-05-31,637,463.95,risk_fac_growth_np_yoy
2022-05-31,638,,risk_fac_growth_np_yoy
2022-05-31,639,-41.33,risk_fac_growth_np_yoy
2022-05-31,650,14.62,risk_fac_growth_np_yoy
2022-05-31,651,4.01,risk_fac_growth_np_yoy
2022-05-31,652,20.46,risk_fac_growth_np_yoy
2022-05-31,655,-44.47,risk_fac_growth_np_yoy
2022-05-31,656,-48.78,risk_fac_growth_np_yoy
2022-05-31,659,114.43,risk_fac_growth_np_yoy
2022-05-31,657,138.6,risk_fac_growth_np_yoy
2022-05-31,661,23.33,risk_fac_growth_np_yoy
2022-05-31,663,-24.24,risk_fac_growth_np_yoy
2022-05-31,665,35.37,risk_fac_growth_np_yoy
2022-05-31,669,-4099.47,risk_fac_growth_np_yoy
2022-05-31,668,1116.42,risk_fac_growth_np_yoy
2022-05-31,670,-68.0,risk_fac_growth_np_yoy
2022-05-31,676,104.6,risk_fac_growth_np_yoy
2022-05-31,672,7.42,risk_fac_growth_np_yoy
2022-05-31,678,45.62,risk_fac_growth_np_yoy
2022-05-31,677,1089.5,risk_fac_growth_np_yoy
2022-05-31,680,107.91,risk_fac_growth_np_yoy
2022-05-31,679,-938.05,risk_fac_growth_np_yoy
2022-05-31,681,8.0,risk_fac_growth_np_yoy
2022-05-31,682,24.17,risk_fac_growth_np_yoy
2022-05-31,683,7171.11,risk_fac_growth_np_yoy
2022-05-31,685,6.61,risk_fac_growth_np_yoy
2022-05-31,686,21.8,risk_fac_growth_np_yoy
2022-05-31,688,41.03,risk_fac_growth_np_yoy
2022-05-31,690,-54.65,risk_fac_growth_np_yoy
2022-05-31,691,-9.93,risk_fac_growth_np_yoy
2022-05-31,692,77.28,risk_fac_growth_np_yoy
2022-05-31,695,-244.85,risk_fac_growth_np_yoy
2022-05-31,697,-15.66,risk_fac_growth_np_yoy
2022-05-31,698,-70.34,risk_fac_growth_np_yoy
2022-05-31,700,9.64,risk_fac_growth_np_yoy
2022-05-31,701,312.67,risk_fac_growth_np_yoy
2022-05-31,702,-768.74,risk_fac_growth_np_yoy
2022-05-31,703,10.94,risk_fac_growth_np_yoy
2022-05-31,705,-13.53,risk_fac_growth_np_yoy
2022-05-31,707,187.98,risk_fac_growth_np_yoy
2022-05-31,708,31.84,risk_fac_growth_np_yoy
2022-05-31,709,58.32,risk_fac_growth_np_yoy
2022-05-31,710,-152.6,risk_fac_growth_np_yoy
2022-05-31,711,38.18,risk_fac_growth_np_yoy
2022-05-31,712,-298.93,risk_fac_growth_np_yoy
2022-05-31,715,40.09,risk_fac_growth_np_yoy
2022-05-31,713,-46.85,risk_fac_growth_np_yoy
2022-05-31,716,-1297.48,risk_fac_growth_np_yoy
2022-05-31,717,3.27,risk_fac_growth_np_yoy
2022-05-31,719,5.11,risk_fac_growth_np_yoy
2022-05-31,718,-41.66,risk_fac_growth_np_yoy
2022-05-31,720,-133.83,risk_fac_growth_np_yoy
2022-05-31,721,-1971.71,risk_fac_growth_np_yoy
2022-05-31,722,22.32,risk_fac_growth_np_yoy
2022-05-31,723,269.16,risk_fac_growth_np_yoy
2022-05-31,725,412.96,risk_fac_growth_np_yoy
2022-05-31,726,257.22,risk_fac_growth_np_yoy
2022-05-31,727,-40.69,risk_fac_growth_np_yoy
2022-05-31,728,39.35,risk_fac_growth_np_yoy
2022-05-31,729,15.82,risk_fac_growth_np_yoy
2022-05-31,731,448.61,risk_fac_growth_np_yoy
2022-05-31,733,146.21,risk_fac_growth_np_yoy
2022-05-31,735,-514.06,risk_fac_growth_np_yoy
2022-05-31,736,-32.19,risk_fac_growth_np_yoy
2022-05-31,737,35.46,risk_fac_growth_np_yoy
2022-05-31,738,30.67,risk_fac_growth_np_yoy
2022-05-31,739,17.0,risk_fac_growth_np_yoy
2022-05-31,750,5.41,risk_fac_growth_np_yoy
2022-05-31,751,-16.15,risk_fac_growth_np_yoy
2022-05-31,752,-202.28,risk_fac_growth_np_yoy
2022-05-31,755,403.49,risk_fac_growth_np_yoy
2022-05-31,753,1.66,risk_fac_growth_np_yoy
2022-05-31,756,7.29,risk_fac_growth_np_yoy
2022-05-31,757,64.2,risk_fac_growth_np_yoy
2022-05-31,758,92.37,risk_fac_growth_np_yoy
2022-05-31,759,-9.5,risk_fac_growth_np_yoy
2022-05-31,761,550.77,risk_fac_growth_np_yoy
2022-05-31,762,388.89,risk_fac_growth_np_yoy
2022-05-31,766,42.19,risk_fac_growth_np_yoy
2022-05-31,767,-98.59,risk_fac_growth_np_yoy
2022-05-31,768,-16.01,risk_fac_growth_np_yoy
2022-05-31,776,-48.74,risk_fac_growth_np_yoy
2022-05-31,778,10.72,risk_fac_growth_np_yoy
2022-05-31,777,-186.53,risk_fac_growth_np_yoy
2022-05-31,779,6.39,risk_fac_growth_np_yoy
2022-05-31,782,-4.81,risk_fac_growth_np_yoy
2022-05-31,783,15.54,risk_fac_growth_np_yoy
2022-05-31,785,71.36,risk_fac_growth_np_yoy
2022-05-31,786,22.67,risk_fac_growth_np_yoy
2022-05-31,789,7.61,risk_fac_growth_np_yoy
2022-05-31,788,10.11,risk_fac_growth_np_yoy
2022-05-31,790,87.51,risk_fac_growth_np_yoy
2022-05-31,791,-41.11,risk_fac_growth_np_yoy
2022-05-31,792,119.58,risk_fac_growth_np_yoy
2022-05-31,793,100.64,risk_fac_growth_np_yoy
2022-05-31,795,47.99,risk_fac_growth_np_yoy
2022-05-31,796,1.22,risk_fac_growth_np_yoy
2022-05-31,797,-81.29,risk_fac_growth_np_yoy
2022-05-31,798,44.23,risk_fac_growth_np_yoy
2022-05-31,799,81.75,risk_fac_growth_np_yoy
2022-05-31,800,45.97,risk_fac_growth_np_yoy
2022-05-31,801,18.41,risk_fac_growth_np_yoy
2022-05-31,803,78.38,risk_fac_growth_np_yoy
2022-05-31,802,82.62,risk_fac_growth_np_yoy
2022-05-31,807,267.74,risk_fac_growth_np_yoy
2022-05-31,809,-135.13,risk_fac_growth_np_yoy
2022-05-31,810,9.93,risk_fac_growth_np_yoy
2022-05-31,812,630.7,risk_fac_growth_np_yoy
2022-05-31,811,35.2,risk_fac_growth_np_yoy
2022-05-31,813,-120.24,risk_fac_growth_np_yoy
2022-05-31,815,-135.61,risk_fac_growth_np_yoy
2022-05-31,816,-16.19,risk_fac_growth_np_yoy
2022-05-31,818,210.04,risk_fac_growth_np_yoy
2022-05-31,819,135.04,risk_fac_growth_np_yoy
2022-05-31,820,648.29,risk_fac_growth_np_yoy
2022-05-31,821,171.04,risk_fac_growth_np_yoy
2022-05-31,822,339.74,risk_fac_growth_np_yoy
2022-05-31,823,21.2,risk_fac_growth_np_yoy
2022-05-31,825,263.63,risk_fac_growth_np_yoy
2022-05-31,828,-29.11,risk_fac_growth_np_yoy
2022-05-31,826,-191.2,risk_fac_growth_np_yoy
2022-05-31,829,-19.05,risk_fac_growth_np_yoy
2022-05-31,830,459.95,risk_fac_growth_np_yoy
2022-05-31,831,-29.96,risk_fac_growth_np_yoy
2022-05-31,833,314.02,risk_fac_growth_np_yoy
2022-05-31,837,83.68,risk_fac_growth_np_yoy
2022-05-31,838,-737.94,risk_fac_growth_np_yoy
2022-05-31,839,-229.1127086925,risk_fac_growth_np_yoy
2022-05-31,848,31.77,risk_fac_growth_np_yoy
2022-05-31,850,116.32,risk_fac_growth_np_yoy
2022-05-31,852,525.35,risk_fac_growth_np_yoy
2022-05-31,856,25.34,risk_fac_growth_np_yoy
2022-05-31,858,17.15,risk_fac_growth_np_yoy
2022-05-31,859,11.47,risk_fac_growth_np_yoy
2022-05-31,860,-75.64,risk_fac_growth_np_yoy
2022-05-31,863,-62.14,risk_fac_growth_np_yoy
2022-05-31,862,172.87,risk_fac_growth_np_yoy
2022-05-31,868,-365.3,risk_fac_growth_np_yoy
2022-05-31,875,-5.79,risk_fac_growth_np_yoy
2022-05-31,869,6.21,risk_fac_growth_np_yoy
2022-05-31,876,-293.98,risk_fac_growth_np_yoy
2022-05-31,878,71.0,risk_fac_growth_np_yoy
2022-05-31,877,-3.53,risk_fac_growth_np_yoy
2022-05-31,881,62.86,risk_fac_growth_np_yoy
2022-05-31,880,24.7,risk_fac_growth_np_yoy
2022-05-31,883,-4.81,risk_fac_growth_np_yoy
2022-05-31,882,-870.22,risk_fac_growth_np_yoy
2022-05-31,885,55.99,risk_fac_growth_np_yoy
2022-05-31,886,-44.61,risk_fac_growth_np_yoy
2022-05-31,887,95.96,risk_fac_growth_np_yoy
2022-05-31,888,146.95,risk_fac_growth_np_yoy
2022-05-31,889,-10041.69,risk_fac_growth_np_yoy
2022-05-31,890,150.79,risk_fac_growth_np_yoy
2022-05-31,895,-22.21,risk_fac_growth_np_yoy
2022-05-31,892,57.48,risk_fac_growth_np_yoy
2022-05-31,893,1498.7,risk_fac_growth_np_yoy
2022-05-31,897,142.73,risk_fac_growth_np_yoy
2022-05-31,898,250.1,risk_fac_growth_np_yoy
2022-05-31,899,-178.54,risk_fac_growth_np_yoy
2022-05-31,900,18.89,risk_fac_growth_np_yoy
2022-05-31,901,104.8,risk_fac_growth_np_yoy
2022-05-31,902,28.22,risk_fac_growth_np_yoy
2022-05-31,903,-68.16,risk_fac_growth_np_yoy
2022-05-31,905,78.62,risk_fac_growth_np_yoy
2022-05-31,906,47.56,risk_fac_growth_np_yoy
2022-05-31,909,57.6,risk_fac_growth_np_yoy
2022-05-31,910,-4.86,risk_fac_growth_np_yoy
2022-05-31,908,84.68,risk_fac_growth_np_yoy
2022-05-31,911,-222.35,risk_fac_growth_np_yoy
2022-05-31,912,17.15,risk_fac_growth_np_yoy
2022-05-31,917,61.35,risk_fac_growth_np_yoy
2022-05-31,913,-40.65,risk_fac_growth_np_yoy
2022-05-31,915,30.78,risk_fac_growth_np_yoy
2022-05-31,919,85.19,risk_fac_growth_np_yoy
2022-05-31,921,-38.4,risk_fac_growth_np_yoy
2022-05-31,920,14.56,risk_fac_growth_np_yoy
2022-05-31,922,0.3,risk_fac_growth_np_yoy
2022-05-31,925,255.54,risk_fac_growth_np_yoy
2022-05-31,926,-46.93,risk_fac_growth_np_yoy
2022-05-31,923,-35.7,risk_fac_growth_np_yoy
