entry_date,exit_date,side,size,entry_price,exit_price,pnl,pnl_pct,holding_bars,symbol,symbol_name,display_symbol
2026-03-06,2026-04-07,long,118080,1.6926,1.5864,-12540.1,-6.27,32,159309,159309,159309
2026-01-28,2026-04-07,long,131817,1.6162,1.3349,-37080.12,-17.41,69,015790,015790,015790
2026-03-06,2026-04-07,long,122682,1.6291,1.5294,-12231.4,-6.12,32,561760,561760,561760
2026-01-28,2026-04-07,long,129976,1.6391,1.3548,-36952.18,-17.34,69,015789,015789,015789
2026-03-06,2026-04-07,long,123593,1.6171,1.5169,-12384.02,-6.2,32,563150,563150,563150
2026-04-07,2026-05-11,long,66608,2.7537,3.4026,43221.93,23.56,34,168002,168002,168002
2026-04-07,2026-05-11,long,79682,2.3019,2.9441,51171.78,27.9,34,020722,020722,020722
2026-04-07,2026-05-11,long,116472,1.5748,2.0779,58597.06,31.95,34,016874,016874,016874
2026-04-07,2026-05-11,long,92890,1.9746,2.4389,43128.83,23.51,34,022124,022124,022124
2026-04-07,2026-05-11,long,114559,1.6011,2.1136,58711.49,32.01,34,016873,016873,016873
2026-06-09,2026-07-09,long,22799,10.2804,10.7193,10006.48,4.27,30,501046,501046,501046
2026-06-09,2026-07-09,long,44013,5.3253,5.5408,9484.8,4.05,30,017491,017491,017491
2026-06-09,2026-07-09,long,43015,5.4489,5.6731,9643.96,4.11,30,017490,017490,017490
2026-06-09,2026-07-09,long,69187,3.3877,3.5589,11844.81,5.05,30,014915,014915,014915
2026-06-09,2026-07-09,long,71531,3.2767,3.4401,11688.17,4.99,30,014916,014916,014916
2026-07-09,2026-08-07,long,56810,4.3112,3.3818,-52799.21,-21.56,29,017811,017811,017811
2026-07-09,2026-08-07,long,98472,2.4872,1.9301,-54858.75,-22.4,29,024423,024423,024423
2026-07-09,2026-08-07,long,58292,4.2016,3.1271,-62634.75,-25.57,29,588710,588710,588710
2026-07-09,2026-08-07,long,58487,4.1876,3.1088,-63095.78,-25.76,29,001198,001198,001198
2026-07-09,2026-08-07,long,56089,4.3666,3.4264,-52734.88,-21.53,29,005844,005844,005844
2026-08-07,2026-08-14,long,21646,8.6711,8.4843,-4043.47,-2.15,7,002910,002910,002910
2026-08-07,2026-08-14,long,57889,3.2423,3.179,-3664.37,-1.95,7,021179,021179,021179
2026-08-07,2026-08-14,long,58441,3.2117,3.1486,-3687.63,-1.96,7,021180,021180,021180
2026-08-07,2026-08-14,long,65308,2.874,2.882,522.46,0.28,7,001411,001411,001411
2026-08-07,2026-08-14,long,66206,2.835,2.844,595.85,0.32,7,002051,002051,002051
