o1,h1,c1,c2
0.0,0.38022813688214363,-5.323193916349799,-9.885931558935358
4.145077720207246,9.844559585492242,9.844559585492242,6.735751295336789
-0.4854368932038944,0.0,-3.8834951456310662,-3.8834951456310662
0.0,0.0,-1.2269938650306678,-1.8404907975460016
-0.5952380952380931,2.3809523809523725,1.1904761904761862,1.7857142857142794
-0.4629629629629761,-0.4629629629629761,-4.166666666666686,-4.166666666666686
3.9408866995073843,8.866995073891637,3.4482758620689724,3.9408866995073843
1.6363636363636358,3.0909090909090997,0.0,-0.545454545454549
0.0,2.0000000000000018,-0.545454545454549,1.8181818181818077
-0.17605633802816323,1.9366197183098732,1.9366197183098732,-0.5281690140845008
0.5067567567567544,0.5067567567567544,-1.1824324324324342,-4.054054054054057
0.48076923076922906,0.48076923076922906,-1.4423076923077094,-1.9230769230769273
0.424628450106157,6.369426751592355,6.369426751592355,5.095541401273884
-0.8522727272727182,1.7045454545454586,0.28409090909089496,1.1363636363636465
0.0,4.39560439560438,3.296703296703285,0.5494505494505475
-0.5235602094240788,1.5706806282722585,0.2617801047120505,-2.8795811518324554
-4.580152671755721,-1.5267175572518998,-3.053435114503822,-3.2061068702290085
1.6216216216216273,7.927927927927936,7.567567567567557,5.7657657657657735
-0.5110732538330498,10.051107325383303,10.051107325383303,11.754684838160134
3.994490358126712,10.05509641873279,7.713498622589543,7.02479338842974
0.0,0.0,-2.5200458190148933,-7.903780068728539
-1.0322580645161339,1.806451612903226,-6.06451612903226,-5.290322580645168
2.8097062579821364,4.469987228607919,3.3205619412515874,2.298850574712641
-0.4966887417218624,7.947019867549665,6.788079470198682,8.278145695364248
-1.7310252996005304,0.9320905459387463,-1.3315579227696328,-3.3288948069240987
-0.9828009828009798,2.5798525798525596,0.12285012285011554,-1.2285012285012442
0.8645533141210304,3.0259365994236287,1.1527377521613813,0.8645533141210304
-0.13003901170351995,0.0,-1.5604681404421394,-0.9102730819245841
-0.33632286995515237,0.33632286995515237,-2.2421524663677084,-3.4753363228699596
0.1098901098901095,1.4285714285714457,-0.879120879120876,-3.076923076923066
-0.8027522935779796,2.2935779816513735,-0.34403669724771824,-8.25688073394496
-1.6648168701442922,5.327413984461704,0.9988901220865598,1.9977802441731418
-0.9466437177280462,4.0447504302925985,1.2908777969018903,-1.4629948364888068
0.2759889604415866,2.2999080036798514,1.28794848206073,3.771849126034965
0.0,3.859964093357271,2.2441651705565446,0.7181328545780907
1.9607843137254832,2.2058823529411686,-0.9803921568627416,-1.225490196078427
-0.9367681498828828,0.23419203747074846,-2.810304449648693,0.0
0.4366812227074135,0.6550218340611424,-1.091703056768556,-2.6200873362445476
-1.0574018126888296,0.6042296072507503,0.0,0.302114803625364
-1.6538037486218293,0.6615214994487362,-3.528114663726578,-2.535832414553474
-0.3937007874015852,0.0,-2.263779527559062,-4.7244094488189
0.7744433688286589,0.871248789932233,-0.3872216844143406,1.0648596321394033
-0.7366482504604033,2.302025782688766,1.8416206261510304,-0.6445672191528584
0.4143646408839796,0.8977900552486151,-5.939226519337026,-6.284530386740328
-0.14154281670206714,1.415428167020516,-0.2123142250530896,1.2031139419674375
