di,date,code,rank,comp,g1430_ok,budget_eq,g1430,pull,p1430,p1445,prev_close,note,limit,has_minute,V1_强,V2_不弱,V3_反向,V4_排带,j,fwd20
510,2023-02-14,000608,8,0.8989266752877604,1,8500.0,-0.0062305414047652,0.0,3.19,3.19,3.2100000381469727,,0.1,1,0,1,0,1,167,-0.061500026077031686
510,2023-02-14,002742,9,0.8858447045111918,1,8500.0,0.0117925074483318,0.0046620046620045,4.29,4.31,4.239999771118164,,0.1,1,0,1,0,0,1225,-0.033186783257753635
510,2023-02-14,600159,10,0.8850593418453122,1,8500.0,-0.003355711077007,0.0,2.97,2.97,2.9800000190734863,,0.1,1,0,1,0,1,1615,-0.07210608249941013
510,2023-02-14,600792,11,0.8737972778192589,1,8500.0,0.0055555821936814,-0.0027624309392265,3.62,3.61,3.5999999046325684,,0.1,1,0,0,1,1,2105,-0.05657038015809372
510,2023-02-14,600628,12,0.8633010222603266,1,8500.0,-0.0014044783314342,0.0,7.11,7.11,7.119999885559082,,0.1,1,0,1,0,1,1970,0.01378088965668518
510,2023-02-14,000036,13,0.8630276843494742,1,8500.0,-0.0024752381058044,0.0,4.03,4.03,4.039999961853027,,0.1,1,0,1,0,1,26,-0.04641280182839096
510,2023-02-14,600694,14,0.860853091374702,1,8500.0,-0.0005602454485159,0.0,17.84,17.84,17.850000381469727,,0.1,1,0,1,0,1,2022,-0.000804823288488233
510,2023-02-14,000571,15,0.8582092974257245,1,8500.0,0.0042735411100383,0.0,2.35,2.35,2.3399999141693115,,0.1,1,0,1,0,1,145,-0.0966063052687262
510,2023-02-14,000042,16,0.8557884569965001,1,8500.0,0.0059809025569537,0.0,8.41,8.41,8.359999656677246,,0.1,1,0,1,0,1,29,-0.04248929895619839
510,2023-02-14,600033,17,0.8533270181348576,1,8500.0,0.0034363965203996,-0.0034246575342464,2.92,2.91,2.9100000858306885,,0.1,1,0,0,1,1,1525,0.012215392671163516
510,2023-02-14,605001,18,0.8498922053808616,1,8500.0,-0.0012121212121212,-0.0024271844660194,8.24,8.22,8.25,,0.1,1,0,0,1,1,3096,-0.11648684067093111
510,2023-02-14,600824,19,0.8483562599660017,1,8500.0,2.3908270252448464e-08,-0.0027855153203342,3.59,3.58,3.5899999141693115,,0.1,1,0,0,1,1,2131,-0.04483334233851759
510,2023-02-14,000007,20,0.8464377874219321,1,8500.0,-0.0013106309686667,0.0,7.62,7.62,7.630000114440918,,0.1,1,0,1,0,1,4,-0.008882201403661295
530,2023-03-14,003023,1,0.7402323567163532,0,8500.0,-0.0253496145996872,-0.0035874439461883,22.3,22.22,22.8799991607666,,0.1,1,0,0,1,1,1479,-0.11339230078988853
530,2023-03-14,600847,2,0.7356536164476567,0,8500.0,-0.0214180179224564,-0.0037735849056603,13.25,13.2,13.539999961853027,,0.1,1,0,0,1,1,2149,-0.10131128908553215
530,2023-03-14,000042,3,0.7038412041086796,0,8500.0,-1.4076373400229162e-08,0.0,8.13,8.13,8.130000114440918,,0.1,1,0,1,0,1,29,0.03155035951644376
530,2023-03-14,603955,4,0.6474647046952443,0,8500.0,-0.0300057660701277,-0.0047590719809635,16.81,16.73,17.329999923706055,,0.1,1,0,0,1,1,3066,-0.05679202608952742
530,2023-03-14,603116,5,0.640492182590612,0,8500.0,-0.0163934016157223,-0.0018518518518519,5.4,5.39,5.489999771118164,,0.1,1,0,1,0,1,2582,-0.03793169307651349
530,2023-03-14,603810,6,0.6365441938236548,0,8500.0,-0.0250611610669586,-0.0018808777429466,15.95,15.92,16.360000610351562,,0.1,1,0,1,0,1,2987,-0.07427746962937447
530,2023-03-14,001218,7,0.6235627428070087,0,8500.0,-0.0026905488391603,-0.0017985611510791,22.24,22.2,22.299999237060547,,0.1,1,0,1,0,1,429,-0.04853701553245708
530,2023-03-14,002910,8,0.6215774083729546,0,8500.0,-0.0255354476569895,-0.0008453085376162,11.83,11.82,12.140000343322754,,0.1,1,0,1,0,1,1375,-0.06479950344387779
530,2023-03-14,603937,9,0.6184428657745512,0,8500.0,-0.0072346932008922,-0.0056680161943319,12.35,12.28,12.4399995803833,,0.1,1,0,0,1,1,3060,-0.06216442347258637
530,2023-03-14,603201,10,0.6144790416635205,0,8500.0,-0.0191663812703579,-0.0018610421836229,32.24,32.18,32.869998931884766,,0.1,1,0,1,0,1,2649,0.016321970078885095
550,2023-04-12,002394,1,0.987228520358804,1,8500.0,0.0013586774869827,-0.0013568521031207,7.37,7.36,7.360000133514404,,0.1,1,0,1,0,1,907,0.10346063465149398
550,2023-04-12,000668,2,0.9661759562399026,1,8500.0,-0.0063005993555702,0.0,11.04,11.04,11.109999656677246,,0.1,1,0,1,0,1,199,0.017697052345843133
550,2023-04-12,605303,3,0.9558366725061463,1,8500.0,0.0101663870867205,0.0018298261665141,10.93,10.95,10.81999969482422,,0.1,1,0,1,0,0,3175,0.02329854503534785
550,2023-04-12,001211,4,0.946232091238806,1,8500.0,0.0018416522978854,0.0009191176470588,21.76,21.78,21.71999931335449,,0.1,1,0,1,0,1,423,-0.019222000376682914
550,2023-04-12,600051,5,0.937666062274308,1,8500.0,-0.0068681604900208,0.0027662517289073,7.23,7.25,7.28000020980835,,0.1,1,0,1,0,1,1533,0.028500002808850965
550,2023-04-12,605001,6,0.9294600047867264,1,8500.0,1.1170416813754969e-08,0.0014641288433381,6.83,6.84,6.829999923706055,,0.1,1,0,1,0,1,3096,-0.022593529682433267
550,2023-04-12,605288,7,0.9286544314193526,1,8500.0,0.0055741060738845,-0.0011086474501108,36.08,36.04,35.880001068115234,,0.1,1,0,1,0,1,3169,0.1013122956823836
550,2023-04-12,001210,8,0.9244019016245896,1,8500.0,0.0065274351937203,0.0004323389537397,23.13,23.14,22.979999542236328,,0.1,1,0,1,0,1,422,0.10640883721956514
550,2023-04-12,001296,9,0.9216345148052528,1,8500.0,0.0005136459680636,0.0,19.48,19.48,19.46999931335449,,0.1,1,0,1,0,1,472,-0.021423672569109754
550,2023-04-12,003023,10,0.91790093377204,1,8500.0,0.0045157899370851,0.0014985014985016,20.02,20.05,19.93000030517578,,0.1,1,0,1,0,1,1479,-0.007178016060679072
550,2023-04-12,600969,11,0.917528830439163,1,8500.0,0.0084033802011731,-0.0013888888888888,7.2,7.19,7.139999866485596,,0.1,1,0,1,0,1,2227,0.0408337873515406
550,2023-04-12,605069,12,0.913340501505316,1,8500.0,0.0065146538115647,0.0,9.27,9.27,9.210000038146973,,0.1,1,0,1,0,1,3116,-0.01583369055653665
550,2023-04-12,605122,13,0.91282504866957,1,8500.0,-0.0052049372904841,-0.000654022236756,15.29,15.28,15.369999885559082,,0.1,1,0,1,0,1,3132,-0.020644372272085088
550,2023-04-12,001218,14,0.9095229996148416,1,8500.0,0.0018709467167241,-0.0023342670401493,21.42,21.37,21.3799991607666,,0.1,1,0,0,1,1,429,0.07069185515887562
550,2023-04-12,603810,15,0.8901772900281644,1,8500.0,-0.0039577736158322,0.0013245033112583,15.1,15.12,15.15999984741211,,0.1,1,0,1,0,1,2987,-0.07374628504164386
550,2023-04-12,002144,16,0.8877527148711598,1,8500.0,0.0100182570445961,0.0018034265103696,11.09,11.11,10.979999542236328,,0.1,1,0,1,0,0,668,0.0024665340224650605
550,2023-04-12,600847,17,0.8860624014761412,1,8500.0,0.0016708214306628,0.0,11.99,11.99,11.970000267028809,,0.1,1,0,1,0,1,2149,-0.028083810611990768
550,2023-04-12,001230,18,0.8838962405176556,1,8500.0,0.0015473740015472,-0.0003862495171881,25.89,25.88,25.850000381469727,,0.1,1,0,1,0,1,440,-0.050511196122063604
550,2023-04-12,603086,19,0.8833565731160108,1,8500.0,0.0026761785683264,0.0,11.24,11.24,11.210000038146973,,0.1,1,0,1,0,1,2555,-0.09310617289189331
550,2023-04-12,001231,20,0.8831565302359634,1,8500.0,0.0018010318404428,0.0004494382022472,22.25,22.26,22.209999084472656,,0.1,1,0,1,0,1,441,-0.06780521625685891
570,2023-05-15,002289,1,0.9659543967986064,0,8500.0,-0.0495049863945616,0.0,4.8,4.8,5.050000190734863,,0.1,1,0,1,0,1,807,0.3635000130711941
570,2023-05-15,603880,2,0.944451583285544,0,8500.0,-0.0508082973631454,0.0048661800486617,4.11,4.13,4.329999923706055,,0.1,1,0,1,0,1,3023,0.23910819939449796
570,2023-05-15,000007,3,0.8673756161800543,0,8500.0,-0.0240964079685347,0.0024691358024691,4.05,4.06,4.150000095367432,,0.1,1,0,1,0,1,4,-0.06914411491823284
570,2023-05-15,000637,4,0.8625535791288403,0,8500.0,-0.0242424101431066,0.0,3.22,3.22,3.299999952316284,,0.1,1,0,1,0,1,186,0.0073087591546379775
570,2023-05-15,603585,5,0.8514240107253345,0,8500.0,-0.0038240651362614,0.0012795905310301,15.63,15.65,15.6899995803833,,0.1,1,0,1,0,1,2864,-0.05256975111833566
570,2023-05-15,002136,6,0.8195152810008526,0,8500.0,0.0170251035112647,0.0,11.35,11.35,11.15999984741211,,0.1,1,0,1,0,0,661,-0.02142776691648689
570,2023-05-15,603559,7,0.7948138024007357,0,8500.0,-0.0493333333333333,0.0,7.13,7.13,7.5,,0.1,1,0,1,0,1,2853,-0.09166870378753582
570,2023-05-15,001331,8,0.7937377880995803,0,8500.0,0.0125835505695643,0.0,25.75,25.75,25.43000030517578,,0.1,1,0,1,0,0,495,0.0006130759982823746
570,2023-05-15,603048,9,0.7696763906744449,0,8500.0,0.0040187336636168,0.00133422281521,14.99,15.01,14.93000030517578,,0.1,1,0,1,0,1,2521,0.05416738481540857
570,2023-05-15,603011,10,0.7631838855992018,0,8500.0,0.0077760766712642,-0.0015432098765433,6.48,6.47,6.429999828338623,,0.1,1,0,1,0,1,2489,0.04105025712726025
590,2023-06-12,002586,1,0.8521120389707718,0,8500.0,-0.0431372370091089,-0.0081967213114754,2.44,2.42,2.549999952316284,,0.1,1,0,0,1,1,1083,0.22501448669817276
590,2023-06-12,603001,2,0.8437158306987305,0,8500.0,-0.0103270126283059,0.0,5.75,5.75,5.809999942779541,,0.1,1,0,1,0,1,2480,0.003205868173635617
590,2023-06-12,600608,3,0.8296139102330626,0,8500.0,,,,,,none,0.1,0,-1,-1,-1,-1,1953,0.05216054354630002
590,2023-06-12,002748,4,0.804641018096276,0,8500.0,0.0208816840870809,0.0,8.8,8.8,8.619999885559082,,0.1,1,0,1,0,0,1230,0.06891964337915486
590,2023-06-12,603559,5,0.776328855999048,0,8500.0,-0.0139534592134181,0.0015723270440251,6.36,6.37,6.449999809265137,,0.1,1,0,1,0,1,2853,0.045839447785403234
590,2023-06-12,000626,6,0.772713834043099,0,8500.0,0.0112676192171823,0.0013927576601673,7.18,7.19,7.099999904632568,,0.1,1,0,1,0,0,177,0.034084070161086125
590,2023-06-12,603955,7,0.7704735090532593,0,8500.0,0.0019480767670687,-0.002592352559948,15.43,15.39,15.399999618530272,,0.1,1,0,0,1,1,3066,0.08790357752367257
590,2023-06-12,000637,8,0.7611894216816733,0,8500.0,-0.0089820104611507,-0.0060422960725076,3.31,3.29,3.3399999141693115,,0.1,1,0,0,1,1,186,0.01619228128286505
590,2023-06-12,000007,9,0.6999136321417244,0,8500.0,-0.0132978698377859,-0.0053908355795148,3.71,3.69,3.759999990463257,,0.1,1,0,0,1,1,4,0.3608403884307892
590,2023-06-12,603908,10,0.6704904623878363,0,8500.0,0.0408255804305426,-0.0030507735890171,45.89,45.75,44.09000015258789,,0.1,1,0,0,1,1,3043,0.0025374356692170023
610,2023-07-12,002800,1,0.8980427715905048,0,8500.0,-0.0178685433905988,-0.0038986354775828,15.39,15.33,15.670000076293944,,0.1,1,0,0,1,1,1273,-0.03991425025463362
610,2023-07-12,600599,2,0.8564654789976442,0,8500.0,,,,,,none,0.1,0,-1,-1,-1,-1,1945,-0.04197090729739621
610,2023-07-12,603880,3,0.8264103043520662,0,8500.0,-0.0191897774248211,-0.0021739130434782,4.6,4.59,4.690000057220459,,0.1,1,0,0,1,1,3023,-0.05289434660221852
610,2023-07-12,002289,4,0.7982963810803777,0,8500.0,0.0497237900915343,0.0,5.7,5.7,5.429999828338623,,0.1,1,0,1,0,1,807,-0.10707521287402914
610,2023-07-12,002949,5,0.794083675464187,0,8500.0,-0.0203784407410784,-0.0022288261515602,13.46,13.43,13.739999771118164,,0.1,1,0,0,1,1,1410,0.15475518692880602
610,2023-07-12,600853,6,0.7903052028107751,0,8500.0,-0.0167463711036669,0.0,4.11,4.11,4.179999828338623,,0.1,1,0,1,0,1,2153,0.05956592104181897
610,2023-07-12,600280,7,0.7528325231453646,0,8500.0,-0.0227273115606003,-0.0038759689922481,2.58,2.57,2.640000104904175,,0.1,1,0,0,1,1,1707,0.8017295597113782
610,2023-07-12,002968,8,0.7192913259678364,0,8500.0,-0.0065703196632289,-0.0033068783068782,15.12,15.07,15.220000267028809,,0.1,1,0,0,1,1,1427,-0.02646792887696652
610,2023-07-12,603716,9,0.7192400837516605,0,8500.0,-0.0182207851121318,0.0032751091703056,9.16,9.19,9.329999923706056,,0.1,1,0,1,0,1,2945,0.4290670586957937
610,2023-07-12,000042,10,0.7070149524947049,0,8500.0,-0.011795558727526,-0.0026525198938992,7.54,7.52,7.630000114440918,,0.1,1,0,0,1,1,29,0.0908936147446165
630,2023-08-09,603880,1,1.0191572312872808,0,8500.0,-2.1674415706662842e-08,-0.0022727272727274,4.4,4.39,4.400000095367432,,0.1,1,0,0,1,1,3023,-0.00468187901796251
630,2023-08-09,002951,2,0.9838885652070072,0,8500.0,-0.0081300966816398,-0.0027322404371585,7.32,7.3,7.380000114440918,,0.1,1,0,0,1,1,1412,0.00974428880788698
630,2023-08-09,002289,3,0.9699386872597192,0,8500.0,1.869949661781333e-08,0.0019607843137257,5.1,5.11,5.099999904632568,,0.1,1,0,1,0,1,807,-0.021284772882280856
630,2023-08-09,605081,4,0.8155361383525531,0,8500.0,,,,,,none,0.1,0,-1,-1,-1,-1,3119,0.09619233026448144
630,2023-08-09,002022,5,0.7951173829716429,0,8500.0,0.0184782819847082,-0.0021344717182496,9.37,9.35,9.199999809265137,,0.1,1,0,0,1,0,553,-0.07032354741127926
630,2023-08-09,603217,6,0.7715553573508346,0,8500.0,-0.003818400338969,-0.0008517887563883,23.48,23.46,23.56999969482422,,0.1,1,0,1,0,1,2664,-0.04007139149953935
630,2023-08-09,000546,7,0.7620092947010202,0,8500.0,0.0089820618567739,-0.0014836795252225,6.74,6.73,6.679999828338623,,0.1,1,0,1,0,1,124,0.07010240495729543
630,2023-08-09,603150,8,0.7546229209804127,0,8500.0,-0.0096834405130646,0.0003760812335464,26.59,26.6,26.850000381469727,,0.1,1,0,1,0,1,2604,0.03990707449591187
630,2023-08-09,002645,9,0.747092181875578,0,8500.0,-0.0160528942529191,0.0009596928982724,10.42,10.43,10.59000015258789,,0.1,1,0,1,0,1,1137,-0.035693551931300235
630,2023-08-09,603908,10,0.7423542866630828,0,8500.0,-0.0057736545373093,-0.0041811846689895,43.05,42.87,43.29999923706055,,0.1,1,0,0,1,1,3043,0.016345497986628498
650,2023-09-06,002022,1,0.9798989972908512,1,8500.0,0.002270099821876,0.0011325028312569,8.83,8.84,8.8100004196167,,0.1,1,0,1,0,1,553,0.012363640181289059
650,2023-09-06,002700,2,0.9547574853683952,1,8500.0,-0.0023419159183096,0.0046948356807512,4.26,4.28,4.269999980926514,,0.1,1,0,1,0,1,1188,0.002819795217220932
650,2023-09-06,002692,3,0.9445342870014758,1,8500.0,-0.0027700541236607,0.0027777777777777,3.6,3.61,3.609999895095825,,0.1,1,0,1,0,1,1181,-0.03116290291233652
650,2023-09-06,003020,4,0.8974108899347968,1,8500.0,-0.008718694771934,-0.0019120458891012,26.15,26.1,26.3799991607666,,0.1,1,0,1,0,1,1476,0.05599563873257181
650,2023-09-06,600969,5,0.8913369638187314,1,8500.0,-0.0044117926313795,-0.0029542097488921,6.77,6.75,6.800000190734863,,0.1,1,0,0,1,1,2227,-0.03860840842740758
650,2023-09-06,603880,6,0.8809045363567888,1,8500.0,4.2861768800861455e-08,-0.0022471910112359,4.45,4.44,4.449999809265137,,0.1,1,0,0,1,1,3023,0.033646793194640104
650,2023-09-06,601339,7,0.8594867581486035,1,8500.0,-0.0053571259184755,-0.0017953321364453,5.57,5.56,5.599999904632568,,0.1,1,0,1,0,1,2352,0.01038181638431197
650,2023-09-06,603001,8,0.8108182433593396,1,8500.0,-0.0017361507785524,0.0,5.75,5.75,5.760000228881836,,0.1,1,0,1,0,1,2480,-0.01517646704340896
650,2023-09-06,603309,9,0.7975279632148082,1,8500.0,-0.0087999999999999,0.0008071025020177,12.39,12.4,12.5,,0.1,1,0,1,0,1,2730,0.007625687331695618
650,2023-09-06,000726,10,0.787938174125295,1,8500.0,0.0029455137348062,-0.0014684287812041,6.81,6.8,6.789999961853027,,0.1,1,0,1,0,1,242,-0.03653682557860642
650,2023-09-06,600666,11,0.7612923659430849,1,8500.0,1.8699496839857943e-08,-0.0049019607843138,2.04,2.03,2.039999961853028,,0.1,1,0,0,1,1,2000,-0.0214009807501782
650,2023-09-06,603787,12,0.7407351874183051,1,8500.0,-0.0014054492536677,0.0014074595355382,14.21,14.23,14.229999542236328,,0.1,1,0,1,0,1,2974,-0.033623907186674226
650,2023-09-06,603117,13,0.7407189988734376,1,8500.0,-1.6633854071912424e-08,-0.0058139534883721,3.44,3.42,3.440000057220459,,0.1,1,0,0,1,1,2583,0.023485388694914077
650,2023-09-06,600051,14,0.7378845368892759,1,8500.0,0.0040650250804712,0.001349527665317,7.41,7.42,7.380000114440918,,0.1,1,0,1,0,1,1533,-0.05615488949387175
650,2023-09-06,002358,15,0.7369425036852313,1,8500.0,-0.0047392870108986,0.0023809523809523,4.2,4.21,4.21999979019165,,0.1,1,0,1,0,1,872,-0.04267508682552705
650,2023-09-06,000007,16,0.7367421451856034,1,8500.0,-0.0262096849087001,0.0,4.83,4.83,4.960000038146973,,0.1,1,0,1,0,1,4,-0.10733333747254463
650,2023-09-06,002772,17,0.7280697173108264,1,8500.0,-0.0065789349026295,0.0,9.06,9.06,9.119999885559082,,0.1,1,0,1,0,1,1249,-0.06664703648038077
650,2023-09-06,603987,18,0.7263810469648211,1,8500.0,-0.0009990238414763,0.0009999999999998,10.0,10.01,10.010000228881836,,0.1,1,0,1,0,1,3085,0.04625400425899702
650,2023-09-06,000501,19,0.7262824833595931,1,8500.0,-0.0074073873733315,0.0,9.38,9.38,9.449999809265137,,0.1,1,0,1,0,1,89,-0.033090969311302995
650,2023-09-06,600644,20,0.725346475468252,1,8500.0,-0.0117474219459227,0.0014858841010401,6.73,6.74,6.809999942779541,,0.1,1,0,1,0,1,1983,-0.02796701489580782
670,2023-10-12,600658,1,0.9186798353003138,1,8500.0,0.0153508899339569,-0.0021598272138227,4.63,4.62,4.559999942779541,,0.1,1,0,0,1,0,1993,-0.022299176997623227
670,2023-10-12,002200,2,0.8967153542904508,1,8500.0,-9.633073783099633e-09,0.0025252525252525,7.92,7.94,7.920000076293945,,0.1,1,0,1,0,1,723,-0.05676169220533138
670,2023-10-12,600969,3,0.873138426785527,1,8500.0,0.0061728365445641,0.0015337423312884,6.52,6.53,6.480000019073486,,0.1,1,0,1,0,1,2227,-0.0115
670,2023-10-12,001230,4,0.8596520523678293,1,8500.0,0.0012458503483803,-0.0004147656574035,24.11,24.1,24.07999992370605,,0.1,1,0,1,0,1,440,-0.01480857183111144
670,2023-10-12,000042,5,0.8449430232257397,1,8500.0,0.0108024661605667,-0.0015267175572518,6.55,6.54,6.480000019073486,,0.1,1,0,1,0,0,29,-0.0115
670,2023-10-12,000007,6,0.831507515268113,1,8500.0,-4.435694300752857e-08,0.0046511627906977,4.3,4.32,4.300000190734863,,0.1,1,0,1,0,1,4,0.1428778923358867
670,2023-10-12,600097,7,0.8297614652486877,1,8500.0,-0.0032967450782547,0.0011025358324145,9.07,9.08,9.100000381469728,,0.1,1,0,1,0,1,1566,0.06542308534552961
670,2023-10-12,600510,8,0.827018656992097,1,8500.0,0.0055969898765515,0.0,5.39,5.39,5.360000133514404,,0.1,1,0,1,0,1,1870,0.05477673843391069
670,2023-10-12,605122,9,0.811082261225001,1,8500.0,0.0020704092032928,0.0,14.52,14.52,14.489999771118164,,0.1,1,0,1,0,1,3132,0.0624972124482331
670,2023-10-12,600067,10,0.8061109742136928,1,8500.0,0.0117187726136767,-0.0038610038610037,2.59,2.58,2.559999942779541,,0.1,1,0,0,1,0,1548,0.005306705852795201
670,2023-10-12,600854,11,0.7940115684814986,1,8500.0,0.0065645136130743,0.0,4.6,4.6,4.570000171661377,,0.1,1,0,1,0,1,2154,0.10251425527890452
670,2023-10-12,600512,12,0.7929314347651301,1,8500.0,0.0039062724390537,0.0,2.57,2.57,2.559999942779541,,0.1,1,0,1,0,1,1872,0.00017313066376207706
670,2023-10-12,000726,13,0.7917134353525607,1,8500.0,0.0030348781409748,0.0,6.61,6.61,6.590000152587891,,0.1,1,0,1,0,1,242,0.0020951091848420804
670,2023-10-12,603001,14,0.7817877433892284,1,8500.0,0.0034965403045372,0.0,5.74,5.74,5.71999979019165,,0.1,1,0,1,0,1,2480,0.010640199975999808
670,2023-10-12,600622,15,0.7798569252606674,1,8500.0,0.0113207183218644,0.0,2.68,2.68,2.650000095367432,,0.1,1,0,1,0,0,1966,0.01097188803935285
670,2023-10-12,603797,16,0.7755890114870497,1,8500.0,0.0018181818181817,0.0,5.51,5.51,5.5,,0.1,1,0,1,0,1,2978,-0.005944493992337586
670,2023-10-12,605138,17,0.7754210835703393,1,8500.0,0.0038362950997543,0.0012738853503184,7.85,7.86,7.820000171661377,,0.1,1,0,1,0,1,3137,0.05964623860302683
670,2023-10-12,001225,18,0.774792571373421,1,8500.0,0.000733458997602,-0.0014659174199853,40.93,40.87,40.900001525878906,,0.1,1,0,1,0,1,435,-0.014708629456846301
670,2023-10-12,003011,19,0.7669810681167112,1,8500.0,0.0020920662036729,-0.001670146137787,23.95,23.91,23.89999961853028,,0.1,1,0,1,0,1,1468,-0.054350493978437095
670,2023-10-12,002772,20,0.7662229863328934,1,8500.0,0.0023363994629566,0.0,8.58,8.58,8.5600004196167,,0.1,1,0,1,0,1,1249,-0.049113483841528735
690,2023-11-09,002200,1,0.8647367196990441,1,8500.0,-0.0117035184071233,0.0,7.6,7.6,7.690000057220459,,0.1,1,0,1,0,1,723,0.06701854960123706
690,2023-11-09,000906,2,0.8610666225197929,1,8500.0,0.0013793103448276,0.0,7.26,7.26,7.25,,0.1,1,0,1,0,1,350,0.017331570989546363
690,2023-11-09,600694,3,0.8600230518818176,1,8500.0,-0.0046811089452082,0.0011757789535566,17.01,17.03,17.09000015258789,,0.1,1,0,1,0,1,2022,0.009409049294211668
690,2023-11-09,000501,4,0.8338330490882274,1,8500.0,-0.005854796496062,0.0011778563015312,8.49,8.5,8.539999961853027,,0.1,1,0,1,0,1,89,0.05123531869505034
690,2023-11-09,600790,5,0.8257712134630227,1,8500.0,-0.0077121090218875,0.0,3.86,3.86,3.890000104904175,,0.1,1,0,1,0,1,2103,0.04247728927556656
690,2023-11-09,000498,6,0.8230057249758373,1,8500.0,-2.2784027442490643e-08,0.0017064846416381,5.86,5.87,5.860000133514404,,0.1,1,0,1,0,1,88,-0.031908157703884485
690,2023-11-09,603007,7,0.8207377973529484,1,8500.0,-5.2061622457522105e-08,-0.0049627791563277,4.03,4.01,4.03000020980835,,0.1,1,0,0,1,1,2485,0.151290646096578
690,2023-11-09,002807,8,0.8182970917361826,1,8500.0,-0.0027397520838762,0.0027472527472527,3.64,3.65,3.650000095367432,,0.1,1,0,1,0,1,1279,-0.03937453898816816
690,2023-11-09,603458,9,0.8171416699937061,1,8500.0,3.364672451766637e-08,0.0,9.07,9.07,9.06999969482422,,0.1,1,0,1,0,1,2818,-0.023763166898209943
690,2023-11-09,600969,10,0.8141825718633315,1,8500.0,-0.0030395021182295,0.0015243902439026,6.56,6.57,6.579999923706055,,0.1,1,0,1,0,1,2227,0.002431912083038789
690,2023-11-09,001225,11,0.8105131095886662,1,8500.0,-0.0054227186709169,0.0032218091697644,40.35,40.48,40.56999969482422,,0.1,1,0,1,0,1,435,-0.03322740303423981
690,2023-11-09,600051,12,0.7972287232734956,1,8500.0,-0.0055865709866693,0.0014044943820223,7.12,7.13,7.159999847412109,,0.1,1,0,1,0,1,1533,0.03913285878551183
690,2023-11-09,603076,13,0.7958356300289471,1,8500.0,0.0007158004853293,0.003934191702432,27.96,28.07,27.940000534057617,,0.1,1,0,1,0,1,2546,-0.04072912385382248
690,2023-11-09,600419,14,0.7892403383479248,1,8500.0,-0.0032284376282775,0.0,12.35,12.35,12.390000343322754,,0.1,1,0,1,0,1,1810,0.013396280994711528
690,2023-11-09,002951,15,0.7875246246243822,1,8500.0,0.0115089292024277,-0.0012642225031604,7.91,7.9,7.820000171661377,,0.1,1,0,1,0,0,1412,-0.02538887601134181
690,2023-11-09,603199,16,0.7805964361421937,1,8500.0,-0.0068104541467043,0.0011428571428571,26.25,26.28,26.43000030517578,,0.1,1,0,1,0,1,2647,0.010688201711885514
690,2023-11-09,002391,17,0.7730059087575321,1,8500.0,0.0030769230769229,0.0,6.52,6.52,6.5,,0.1,1,0,1,0,1,904,-0.03637563684051663
690,2023-11-09,600279,18,0.7696721736390151,1,8500.0,-2.2980103375758176e-08,0.0,4.15,4.15,4.150000095367432,,0.1,1,0,1,0,1,1706,0.07695200036694201
690,2023-11-09,600496,19,0.7693094938288374,1,8500.0,8.722631061885977e-09,-0.0030487804878047,3.28,3.27,3.2799999713897705,,0.1,1,0,0,1,1,1857,-0.05217800747050254
690,2023-11-09,000900,20,0.7640198218798481,1,8500.0,-5.2061622457522105e-08,0.0024813895781636,4.03,4.04,4.03000020980835,,0.1,1,0,1,0,1,345,-0.0030730416089985065
710,2023-12-07,002808,1,0.8624672397718952,0,8500.0,,,,,,none,0.1,0,-1,-1,-1,-1,1280,-0.12015556066347981
710,2023-12-07,003011,2,0.8033254753623651,0,8500.0,-0.0120537644183003,0.0,21.31,21.31,21.56999969482422,,0.1,1,0,1,0,1,1468,-0.0161272570209549
710,2023-12-07,603076,3,0.7320285788408513,0,8500.0,-0.0166245057833608,-0.0014700477765526,27.21,27.17,27.670000076293945,,0.1,1,0,1,0,1,2546,-0.06193282529088322
710,2023-12-07,600748,4,0.7265832540645847,0,8500.0,0.0140449601191341,0.0,3.61,3.61,3.559999942779541,,0.1,1,0,1,0,0,2069,-0.014301117829202115
710,2023-12-07,002742,5,0.7247591043437062,0,8500.0,-0.0029939863551758,0.0,3.33,3.33,3.3399999141693115,,0.1,1,0,1,0,1,1225,0.06105520931796955
710,2023-12-07,000965,6,0.687170578133522,0,8500.0,0.005882324726937,0.0,3.42,3.42,3.400000095367432,,0.1,1,0,1,0,1,390,-0.08271655171164731
710,2023-12-07,000637,7,0.6757364834740575,0,8500.0,-3.1526422694660994e-08,0.0,3.63,3.63,3.630000114440918,,0.1,1,0,1,0,1,186,-0.112317470377629
710,2023-12-07,002868,8,0.6743592746360688,0,8500.0,-0.0059037445531857,-0.0027409776153495,21.89,21.83,22.020000457763672,,0.1,1,0,0,1,1,1336,-0.10012488263139878
710,2023-12-07,603180,9,0.6722898766569056,0,8500.0,-0.0090908947726581,-0.0042048929663608,26.16,26.05,26.39999961853028,,0.1,1,0,0,1,1,2629,-0.04290496714552676
710,2023-12-07,603507,10,0.6348100063364175,0,8500.0,0.0020576446300129,-0.0016427104722793,24.35,24.31,24.299999237060547,,0.1,1,0,1,0,1,2832,-0.000755041681920799
730,2024-01-05,000560,1,0.8023823759558791,0,8500.0,-0.0045662360544186,0.0,2.18,2.18,2.190000057220459,,0.1,1,0,1,0,1,136,-0.23672522232263732
