,0
2025-06-13,253125.10330142672
2025-06-16,252957.10117282564
2025-06-17,254046.1062616318
2025-06-18,253670.10013522799
2025-06-19,250255.1039403885
2025-06-20,251123.10144366915
2025-06-23,251430.10265292818
2025-06-24,253804.10348834688
2025-06-25,255060.1015275925
2025-06-26,253884.1048425644
2025-06-27,256072.1030420273
2025-06-30,260213.10283603365
2025-07-01,259101.10618533785
2025-07-02,262170.1028055161
2025-07-03,262612.10357608495
2025-07-04,260754.10105647738
2025-07-07,260812.10286082918
2025-07-08,262104.82276203454
2025-07-09,262868.8252282363
2025-07-10,263815.82272770227
2025-07-11,265127.8209996444
2025-07-14,264594.82205631555
2025-07-15,263091.82370426477
2025-07-16,265605.82435848535
2025-07-17,267697.82169582666
2025-07-18,269967.8235364181
2025-07-21,272536.82354214013
2025-07-22,272961.82692768396
2025-07-23,271839.82356312097
2025-07-24,274463.82191898645
2025-07-25,273625.82395794214
2025-07-28,272939.8242783767
2025-07-29,271634.8232579452
2025-07-30,272183.8250947219
2025-07-31,269709.82230427087
2025-08-01,269892.8236317855
2025-08-04,272047.82527210534
2025-08-05,274163.5589768441
2025-08-06,275257.56313104945
2025-08-07,275620.559041694
2025-08-08,275788.55840463954
2025-08-11,278973.561208442
2025-08-12,280036.56136293727
2025-08-13,282952.563445762
2025-08-14,281440.56045313197
2025-08-15,283250.5576779397
2025-08-18,286786.5620305093
2025-08-19,289021.5597798379
2025-08-20,294091.5575673135
2025-08-21,296534.55993433314
2025-08-22,301615.5629803689
2025-08-25,303275.55901308375
2025-08-26,303475.5587746652
2025-08-27,302937.55809564906
2025-08-28,302197.5598504098
2025-08-29,299571.56020899134
2025-09-01,305080.55965204554
2025-09-02,302868.3465345002
2025-09-03,295912.3473031617
2025-09-04,294880.35057617194
2025-09-05,298148.3465535737
2025-09-08,304870.34839225776
2025-09-09,301622.34819961555
2025-09-10,302595.34414840705
2025-09-11,302454.3492181397
2025-09-12,302759.3501908875
2025-09-15,304604.34630943305
2025-09-16,308480.3474767304
2025-09-17,307546.35089469916
2025-09-18,301381.3533170319
2025-09-19,300715.3509481049
2025-09-22,299675.3468377686
2025-09-23,302890.3463704682
2025-09-24,308536.3490922547
2025-09-25,301343.349252472
2025-09-26,301378.34595275886
2025-09-29,301788.34670616157
2025-09-30,302392.2036209664
2025-10-09,304117.203692492
2025-10-10,307920.2023068032
2025-10-13,307879.2037764153
2025-10-14,309463.20426851127
2025-10-15,311683.201364573
2025-10-16,307336.2015047631
2025-10-17,304269.2042151055
2025-10-20,305728.2077828011
2025-10-21,308597.20271020744
2025-10-22,310221.2007799706
2025-10-23,312657.20549016807
2025-10-24,308560.20446210715
2025-10-27,308901.20332628104
2025-10-28,307572.20378309104
2025-10-29,307257.2069445214
2025-10-30,305342.2067442498
2025-10-31,309514.20679479453
2025-11-03,312898.2034721932
2025-11-04,312413.2033386788
2025-11-05,311889.43433925754
2025-11-06,311213.43736812717
2025-11-07,311695.43752834445
2025-11-10,313893.4377686704
2025-11-11,313544.4364564145
2025-11-12,310340.4372231687
2025-11-13,311308.4356324399
2025-11-14,310768.43490764743
2025-11-17,313174.4356171811
2025-11-18,310129.43506405
2025-11-19,309002.4363534177
2025-11-20,306987.4353425229
2025-11-21,301672.4371926511
2025-11-24,303281.4349190915
2025-11-25,305017.4350754941
2025-11-26,304160.4372994626
2025-11-27,303975.43602153903
2025-11-28,304580.43737575656
2025-12-01,305981.43530056125
2025-12-02,303731.43558666355
2025-12-03,301177.4028763978
2025-12-04,300854.4023976533
2025-12-05,304212.40310527966
2025-12-08,305635.40444233106
2025-12-09,304825.40221073315
2025-12-10,305543.4000001161
2025-12-11,303507.4037537782
2025-12-12,305164.40281727
2025-12-15,305664.40195896314
2025-12-16,302117.4036011903
2025-12-17,302226.40166141675
2025-12-18,300832.40146495984
2025-12-19,303948.4003529756
2025-12-22,304868.4009061067
2025-12-23,302816.403435251
2025-12-24,305290.40212490247
2025-12-25,307087.400530359
2025-12-26,305945.40181018994
2025-12-29,304608.39981891797
2025-12-30,303880.39893963025
2025-12-31,302197.42863181606
2026-01-05,308984.4275236465
2026-01-06,311340.4258013107
2026-01-07,310716.42901900783
2026-01-08,315976.4283895828
2026-01-09,318965.4289245941
2026-01-12,319352.43012908474
2026-01-13,318741.42882827297
2026-01-14,314978.4280777313
2026-01-15,313866.4295435287
2026-01-16,309453.4265995361
2026-01-19,310907.42917064205
2026-01-20,314163.42625621334
2026-01-21,313719.42694190517
2026-01-22,314072.42875102535
2026-01-23,316322.42598536983
2026-01-26,313917.4280166961
2026-01-27,308240.42661193386
2026-01-28,308709.4303131439
2026-01-29,313057.4288606979
2026-01-30,310579.7787543838
2026-02-02,305674.77599349665
2026-02-03,307811.77898612665
2026-02-04,310478.77632346796
2026-02-05,308819.7786685531
2026-02-06,308461.7758747642
2026-02-09,310969.7768088882
2026-02-10,312032.7753063743
2026-02-11,310951.7806407516
2026-02-12,307144.7744723861
2026-02-13,307700.77582564997
2026-02-24,311629.77808681177
2026-02-25,315664.777576596
2026-02-26,312738.7764808242
2026-02-27,314687.77679172205
2026-03-02,310103.7766810958
2026-03-03,300778.7799951141
2026-03-04,296444.7766181533
2026-03-05,297280.7787057464
2026-03-06,301538.7766715591
2026-03-09,297200.4035420791
2026-03-10,299415.4058881179
2026-03-11,298676.4036603347
2026-03-12,297115.4056020156
2026-03-13,296523.40664342797
2026-03-16,298044.40121129906
2026-03-17,296932.4047513381
2026-03-18,296367.4060292617
2026-03-19,292990.404362239
2026-03-20,289942.4057431594
2026-03-23,282385.4045339004
2026-03-24,287944.40483526146
2026-03-25,290954.40306142723
2026-03-26,288147.4061437026
2026-03-27,290683.4046788589
2026-03-30,291986.4055104629
2026-03-31,292399.4049497024
2026-04-01,293528.40666250145
2026-04-02,293572.40356878197
2026-04-03,291602.4033971206
2026-04-07,291955.94772463106
2026-04-08,297020.94663744234
2026-04-09,295153.9462483432
2026-04-10,297665.9476674106
2026-04-13,299051.94687013887
2026-04-14,300275.94732408784
2026-04-15,298234.9475300815
2026-04-16,299837.94578676485
2026-04-17,300264.9454510715
2026-04-20,301387.9476941135
2026-04-21,300813.94762163423
2026-04-22,302193.94802217744
2026-04-23,302294.9462330844
2026-04-24,301504.9469388034
2026-04-27,303374.944726279
2026-04-28,300655.9468663242
2026-04-29,301520.9453976657
2026-04-30,300187.9496014621
2026-05-06,303225.9456074741
2026-05-07,304604.94732027315
2026-05-08,305451.2269817733
2026-05-11,306400.2287231826
2026-05-12,300578.22469104757
2026-05-13,302193.2310425185
2026-05-14,296179.22805179586
2026-05-15,292847.2288452529
2026-05-18,290238.2284962081
2026-05-19,291221.23077739705
2026-05-20,287962.2281872176
2026-05-21,283816.22618068685
2026-05-22,282213.22863925924
2026-05-25,281001.2268387221
2026-05-26,278804.22948230733
2026-05-27,275740.2311645888
2026-05-28,273101.23051036824
2026-05-29,274556.23124469747
2026-06-01,280279.2284809493
2026-06-02,275748.22705615987
2026-06-03,271641.2267052077
2026-06-04,265119.2275368117
2026-06-05,265645.98989997467
2026-06-08,262773.98915801605
2026-06-09,265796.99078116973
2026-06-10,263640.9900239523
2026-06-11,262242.99026046356
2026-06-12,264362.9896691855
2026-06-15,265388.9899543341
2026-06-16,264249.9906114157
2026-06-17,263888.99031196197
2026-06-18,261273.98882423
2026-06-22,262358.9914849814
2026-06-23,262211.9906238135
2026-06-24,259738.9916947897
2026-06-25,256939.98930965023
2026-06-26,255108.99110351162
2026-06-29,256070.9917834814
2026-06-30,257289.9895480688
2026-07-01,261983.99017367917
2026-07-02,261803.98960624295
2026-07-03,264470.99109206756
2026-07-06,262456.5415248283
2026-07-07,255150.54017156444
2026-07-08,255639.54068273387
2026-07-09,256180.5438861259
2026-07-10,261765.53839296184
2026-07-13,255515.54218381725
2026-07-14,263651.5386924156
2026-07-15,264929.53716367565
2026-07-16,265472.538743914
2026-07-17,260128.54033559642
2026-07-20,266988.54154199443
2026-07-21,265498.5397204765
2026-07-22,270500.5416020759
2026-07-23,280042.5377711662
2026-07-24,272692.54001230083
2026-07-27,277385.5394944557
2026-07-28,278109.5371589073
2026-07-29,281739.5412310966
2026-07-30,284454.5390710243
2026-07-31,286394.54053491435
2026-08-03,288754.1918916125
2026-08-04,290653.1927270312
2026-08-05,295146.19514173456
2026-08-06,295601.19334882684
2026-08-07,297085.1938409228
2026-08-10,299285.1941270251
2026-08-11,297445.19359296747
2026-08-12,300198.193327846
2026-08-13,296460.1932687182
2026-08-14,296151.19368261285
2026-08-17,299684.1931504626
2026-08-18,299875.1934689898
2026-08-19,289329.19661230035
2026-08-20,289482.19381994195
2026-08-21,290483.1958455462
2026-08-24,287442.1934766192
2026-08-25,288529.1926068682
2026-08-26,288069.19261640497
2026-08-27,289723.19437688775
2026-08-28,291056.19470304437
2026-08-31,293976.44391279534
2026-09-01,295422.4443457635
2026-09-02,295271.4463732751
2026-09-03,294242.44666319207
2026-09-04,295449.4417689355
2026-09-07,295160.44554930046
2026-09-08,298078.4439585717
2026-09-09,296950.4452727349
2026-09-10,297840.4412291558
2026-09-11,301994.4442294152
