sym,close,amt20_wan,volbr,ret20_pct,comp_prov,rank_prov
sh605179,27.09,62052.6,2.017,-13.73,-1.4088,3970
sz301555,38.26,6706.3,1.611,13.73,-1.4105,3971
sh605117,78.01,107777.9,2.019,-19.16,-1.4108,3972
sz301178,35.9,11030.6,1.878,5.09,-1.4131,3973
sz300873,16.01,19319.5,1.36,7.52,-1.416,3974
sh600989,22.58,167430.6,0.797,-0.62,-1.4165,3975
sh603688,50.1,80357.3,0.789,6.89,-1.4176,3976
sz002577,22.3,14498.2,1.055,16.63,-1.4194,3977
sz002226,5.15,12106.8,2.1,1.58,-1.4245,3978
sh600887,26.92,150579.4,0.718,3.14,-1.428,3979
sz002337,4.87,3729.3,3.221,2.74,-1.4298,3980
sz002955,37.41,24769.1,1.082,10.88,-1.4301,3981
sz000657,59.16,375303.0,0.727,-6.11,-1.4321,3982
sh688518,21.59,20529.7,1.425,5.99,-1.4323,3983
sh600609,3.56,15143.1,1.677,5.01,-1.4346,3984
sz002514,2.49,12838.9,0.522,35.33,-1.4362,3985
sh601999,6.9,28136.2,0.999,11.65,-1.4372,3986
sz002093,7.58,20831.7,1.238,9.38,-1.4385,3987
sh603138,15.04,31749.9,0.758,17.32,-1.4426,3988
sz001378,23.48,12748.6,1.121,16.76,-1.4483,3989
sz003030,27.27,9148.2,0.939,24.41,-1.4503,3990
sh603179,40.91,80229.2,0.735,9.04,-1.4506,3991
sh600894,7.75,4935.5,2.5,6.46,-1.451,3992
sz002565,8.66,52123.4,1.121,2.97,-1.4537,3993
sz300907,56.98,18307.1,1.12,13.35,-1.4589,3994
sz002869,16.77,5976.3,2.836,1.64,-1.4634,3995
sh603778,8.6,67368.4,1.591,-8.02,-1.4641,3996
sz300539,18.34,10897.2,2.218,1.78,-1.4654,3997
sz301237,42.03,8246.9,1.774,10.0,-1.4655,3998
sz300586,9.75,17676.7,1.373,8.82,-1.4681,3999
sz300782,76.76,68758.0,1.147,-0.14,-1.4688,4000
sz000001,11.6,103698.6,1.013,-1.11,-1.4711,4001
sh688306,9.91,8509.9,1.475,14.3,-1.4726,4002
sz301306,99.11,25541.9,0.972,13.72,-1.4734,4003
sh688296,28.65,18658.2,0.903,18.63,-1.4745,4004
sz300221,14.55,29910.3,1.253,5.97,-1.4755,4005
sh688228,88.67,13906.8,1.409,10.64,-1.4766,4006
sz301197,28.77,7733.4,1.722,11.51,-1.477,4007
sh603319,31.2,51917.9,0.647,16.77,-1.4772,4008
sz000011,9.59,19855.2,0.908,17.96,-1.4786,4009
sh688653,15.68,15989.9,1.104,15.29,-1.4793,4010
sh603976,32.9,23159.4,0.86,17.79,-1.4814,4011
sz300050,7.58,24439.5,1.075,11.96,-1.495,4012
sh600353,33.45,199143.4,0.861,-3.18,-1.5015,4013
sz002137,8.27,26085.7,1.175,9.25,-1.5039,4014
sz300368,9.56,52987.1,0.59,19.2,-1.5053,4015
sz002218,3.89,29499.0,1.753,-1.77,-1.5058,4016
sh688601,62.86,30536.0,0.711,20.1,-1.5112,4017
sh600160,35.05,97007.6,1.415,-8.13,-1.5143,4018
sh600835,18.88,9649.4,2.083,5.12,-1.5151,4019
sh601398,8.09,226593.8,0.663,2.15,-1.5172,4020
sh603533,22.55,85256.5,0.755,8.62,-1.5179,4021
sz002516,5.91,13162.1,1.5,10.26,-1.526,4022
sz301520,78.77,91323.2,1.067,-0.47,-1.526,4023
sz300321,36.21,11163.5,1.57,10.77,-1.527,4024
sh600893,39.56,132555.8,0.657,7.79,-1.5287,4025
sh688057,19.56,7454.3,2.013,8.73,-1.5328,4026
sh600036,40.6,265151.7,0.633,2.01,-1.5386,4027
sh688114,75.34,59450.7,0.731,13.23,-1.5398,4028
sz300638,20.69,26468.7,1.24,8.32,-1.5487,4029
sz002409,137.28,224239.6,0.688,1.77,-1.5521,4030
sz000628,59.47,68429.2,0.428,25.17,-1.5542,4031
sh600163,5.37,38597.0,1.131,6.97,-1.5563,4032
sz002851,122.85,348509.2,0.631,-0.21,-1.5688,4033
sh688126,24.88,112806.5,0.886,2.6,-1.5732,4034
sh601068,4.5,5096.2,3.741,-2.17,-1.5788,4035
sz300572,24.85,14101.5,0.911,22.53,-1.5852,4036
sz300061,7.0,33809.2,0.952,12.9,-1.5887,4037
sz300905,38.53,28213.6,1.156,9.93,-1.5904,4038
sh600719,7.59,12987.7,1.786,6.9,-1.5906,4039
sz000869,17.39,3457.0,2.907,8.01,-1.5932,4040
sh688386,51.73,15973.1,1.849,4.06,-1.5942,4041
sz002522,5.76,28853.7,1.209,8.68,-1.5951,4042
sh600500,5.8,65026.8,0.862,9.02,-1.5988,4043
sh688531,148.16,49797.2,0.854,11.89,-1.6013,4044
sh603629,111.57,311725.2,0.818,-5.1,-1.6018,4045
sh601789,4.36,11619.5,2.321,1.87,-1.6153,4046
sz300747,40.75,92098.3,0.577,15.67,-1.6157,4047
sh600343,19.87,55646.6,0.89,10.02,-1.62,4048
sh688536,357.97,87620.8,0.592,15.62,-1.6245,4049
sz002131,4.41,180961.9,0.908,-2.0,-1.6251,4050
sz001896,11.34,92670.9,1.371,-5.5,-1.6273,4051
sh688047,105.85,36910.9,1.419,2.76,-1.6302,4052
sz300870,212.8,123787.4,0.981,-0.1,-1.6315,4053
sh688566,27.97,4294.6,2.553,9.56,-1.6332,4054
sz002321,2.06,13394.4,2.39,0.0,-1.635,4055
sh605198,70.51,33966.9,1.229,7.16,-1.6353,4056
sh688667,103.61,6914.9,1.354,20.48,-1.637,4057
sh601155,12.95,30713.9,1.149,9.84,-1.6384,4058
sz002074,27.28,56301.9,1.472,-2.19,-1.6404,4059
sz300795,13.5,30367.8,1.215,8.61,-1.6409,4060
sz300842,66.75,33941.3,1.26,6.63,-1.6414,4061
sh688739,20.92,94773.4,1.165,-1.55,-1.6423,4062
sh600397,17.74,136436.1,0.854,2.54,-1.6462,4063
sh603669,6.02,14842.6,1.545,9.85,-1.6485,4064
sz301263,21.79,7957.8,1.683,13.9,-1.6494,4065
sz300352,3.0,12007.4,1.029,21.95,-1.6516,4066
sh688031,109.0,71344.6,0.794,10.83,-1.6556,4067
sh601138,62.98,592784.6,0.449,3.98,-1.6573,4068
sz300902,18.76,8720.7,1.2,21.42,-1.6584,4069
sz300619,27.23,15820.3,1.782,5.87,-1.6597,4070
sz300688,36.28,32488.1,0.773,19.34,-1.6643,4071
sh603156,45.2,47860.6,0.972,9.9,-1.6644,4072
sz301362,121.68,34256.6,1.195,8.14,-1.6661,4073
sz002273,26.19,75895.3,1.164,0.96,-1.667,4074
sh603322,32.36,22334.0,0.615,28.72,-1.6714,4075
sz300909,63.47,23887.9,1.07,14.53,-1.6756,4076
sz301551,22.55,19104.7,1.287,12.19,-1.6759,4077
sh605168,53.73,41052.3,0.754,17.78,-1.6765,4078
sh600714,19.46,72272.6,0.75,12.36,-1.6776,4079
sh600721,13.29,153845.3,1.516,-12.34,-1.6787,4080
sz301377,392.36,109190.8,1.077,-0.57,-1.6791,4081
sz301031,102.78,21789.0,1.511,7.06,-1.6836,4082
sz000559,11.16,45595.7,1.554,-0.89,-1.6848,4083
sh688503,80.6,130892.2,1.168,-4.25,-1.6862,4084
sz000920,12.41,14873.3,1.633,8.96,-1.6873,4085
sh605068,20.88,15004.4,1.061,19.45,-1.6875,4086
sz002314,2.34,5972.2,2.567,6.85,-1.6884,4087
sz301201,32.81,19448.3,2.879,-7.58,-1.6895,4088
sh688099,92.89,74191.6,1.116,2.49,-1.6897,4089
sz300346,55.68,152600.3,0.841,2.37,-1.6917,4090
sz301323,79.78,9787.8,1.316,18.47,-1.6953,4091
sh603681,19.86,12455.0,1.83,8.11,-1.7042,4092
sz300790,20.34,48017.4,1.185,5.5,-1.7045,4093
sh688208,25.98,464072.0,0.59,0.31,-1.7063,4094
sz300819,50.48,20076.8,1.417,9.74,-1.7075,4095
sh603583,28.64,16297.7,1.038,19.43,-1.708,4096
sh688530,63.98,51106.1,1.15,5.66,-1.7086,4097
sz300260,64.05,80059.3,0.851,8.71,-1.7136,4098
sz000513,27.73,14501.8,1.947,5.28,-1.7192,4099
sh600644,8.96,36322.7,1.588,1.24,-1.72,4100
sz000938,33.66,506705.0,0.671,-3.55,-1.721,4101
sz002602,14.34,172108.3,0.8,2.8,-1.7232,4102
sh688373,6.02,10012.3,1.879,9.85,-1.7236,4103
sh603626,22.88,95816.1,0.58,16.56,-1.7305,4104
sz300503,67.16,59315.3,1.322,1.05,-1.7313,4105
sh688339,18.22,6052.7,2.628,6.67,-1.7317,4106
sh688218,40.34,347103.2,0.792,-3.72,-1.7347,4107
sz002439,14.47,34557.8,1.221,8.39,-1.7357,4108
sh603306,83.29,79077.8,0.747,12.28,-1.7359,4109
sz300287,3.72,10986.6,2.321,3.91,-1.7362,4110
sh603192,21.9,6190.8,2.324,9.55,-1.7384,4111
sh688191,23.6,12779.0,1.499,13.19,-1.7393,4112
sz301517,38.6,9291.0,2.628,2.55,-1.7394,4113
sz300145,5.16,51259.7,0.735,17.01,-1.7402,4114
sz300226,17.94,14198.0,1.852,6.98,-1.7408,4115
sz000703,17.39,154564.7,0.941,0.17,-1.748,4116
sz000021,36.91,250991.2,0.723,1.88,-1.748,4117
sz000036,4.06,10720.9,2.796,-0.25,-1.7503,4118
sz300802,27.14,28466.6,0.899,18.0,-1.7517,4119
sh688220,99.68,71088.9,0.97,7.14,-1.7531,4120
sz003031,134.6,134985.1,0.784,6.05,-1.7534,4121
sz300657,37.2,98147.4,0.735,10.81,-1.7571,4122
sz300620,289.18,334856.8,0.66,1.46,-1.7642,4123
sh603803,12.87,22239.8,1.086,15.95,-1.7643,4124
sz300347,58.5,77901.0,0.682,15.04,-1.7659,4125
sz301529,133.7,38874.1,0.813,17.59,-1.767,4126
sh605398,22.66,16027.8,1.51,11.13,-1.7684,4127
sh688396,61.21,90982.8,0.935,5.9,-1.7758,4128
sz300624,50.06,64276.9,0.997,7.75,-1.7766,4129
sh603661,35.63,11148.9,1.708,11.8,-1.7777,4130
sh600539,14.62,16974.2,2.231,1.11,-1.7779,4131
sh601020,22.14,68147.0,1.374,-0.67,-1.7781,4132
sz300401,16.64,39041.5,0.853,16.53,-1.7789,4133
sh600900,28.08,247307.2,0.816,-0.57,-1.7807,4134
sh688680,38.57,5510.5,2.032,14.52,-1.7809,4135
sh688630,440.68,168191.9,0.848,2.34,-1.7836,4136
sz002821,188.01,159530.1,0.651,9.37,-1.7844,4137
sz300806,55.78,152288.0,0.613,11.32,-1.7865,4138
sz300478,36.26,13236.3,0.921,25.38,-1.7872,4139
sh603456,16.66,30373.8,1.531,4.78,-1.7907,4140
sh600162,4.59,82156.9,1.078,3.61,-1.792,4141
sh688458,39.83,7147.5,1.379,21.62,-1.7931,4142
sz300981,18.37,27729.9,0.85,20.14,-1.7936,4143
sz000988,106.06,505243.4,0.552,2.18,-1.7939,4144
sz300998,31.37,13983.6,1.164,19.19,-1.7948,4145
sz300153,27.55,41249.6,0.547,27.13,-1.8001,4146
sh600403,7.24,93382.6,1.036,3.43,-1.801,4147
sh603678,49.98,104802.6,0.756,10.06,-1.8047,4148
sz300017,15.32,212946.8,0.763,2.96,-1.8117,4149
sh603650,69.23,128467.6,0.656,11.68,-1.8146,4150
sh601801,5.46,12034.4,2.629,0.92,-1.8147,4151
sz002442,5.56,14436.7,1.727,9.45,-1.8155,4152
sz002375,3.95,7139.0,2.589,6.47,-1.817,4153
sh688023,47.44,19112.4,0.794,25.84,-1.8207,4154
sh688551,43.25,16444.2,1.357,14.21,-1.8254,4155
sh688159,37.9,13161.5,1.259,18.25,-1.8258,4156
sz301392,176.07,75400.0,1.118,4.02,-1.8296,4157
sz300975,27.1,107168.2,0.821,8.14,-1.8298,4158
sh600679,10.69,4897.0,2.739,8.97,-1.8309,4159
sh688439,38.49,151136.6,1.022,-0.59,-1.8319,4160
sz002640,3.51,46647.9,1.35,4.15,-1.8331,4161
sz301601,16.84,4374.4,3.388,4.92,-1.8356,4162
sh603039,37.86,63248.7,1.658,-3.81,-1.8386,4163
sh600545,4.42,42323.6,1.404,4.25,-1.8399,4164
sz000610,7.57,11629.5,1.301,18.84,-1.8406,4165
sz301308,346.0,330929.8,0.9,-5.0,-1.8485,4166
sz300647,8.55,48169.3,0.545,26.29,-1.8493,4167
sz002611,14.38,21147.0,2.388,-1.84,-1.8495,4168
sz300756,33.74,17112.6,1.103,19.22,-1.8522,4169
sh688668,244.89,114652.8,1.105,0.46,-1.8529,4170
sh603258,14.05,5651.3,2.625,8.91,-1.8565,4171
sz002859,68.65,103658.8,0.855,7.8,-1.8582,4172
sz300992,29.07,10557.8,1.333,19.48,-1.864,4173
sz300650,13.05,8632.8,1.73,15.08,-1.8649,4174
sh688665,46.98,2341.2,4.01,7.31,-1.8655,4175
sz002025,72.29,87778.1,0.572,19.45,-1.8675,4176
sz002353,116.84,219394.0,1.606,-14.92,-1.8678,4177
sz002413,8.15,33338.2,1.558,4.49,-1.8761,4178
sz300670,7.61,8854.5,1.793,14.09,-1.8763,4179
sh600184,20.26,63610.2,0.754,15.97,-1.878,4180
sh688623,63.4,3185.3,3.392,8.54,-1.8783,4181
sz000620,3.28,106322.8,1.297,-2.38,-1.8808,4182
sz002205,11.62,4125.4,3.235,7.2,-1.8811,4183
sz300947,16.03,7492.9,2.107,11.86,-1.8836,4184
sz300913,41.25,79045.7,0.691,16.03,-1.8854,4185
sz002938,88.19,198146.6,0.884,1.02,-1.8911,4186
sh605177,24.89,23433.4,0.821,23.89,-1.8932,4187
sh603341,38.43,31858.7,1.637,3.95,-1.8948,4188
sz002848,15.66,23476.7,1.069,17.48,-1.901,4189
sz301458,40.2,27498.9,1.217,12.76,-1.9022,4190
sz002803,19.88,21922.2,1.723,6.48,-1.904,4191
sz300587,5.14,13269.1,2.47,2.59,-1.9046,4192
sz300203,14.05,9311.8,2.495,5.88,-1.9081,4193
sh688416,83.32,43120.3,0.983,13.67,-1.911,4194
sz000402,2.7,18013.0,1.823,7.14,-1.9129,4195
sz002181,9.12,72728.8,0.943,9.62,-1.9169,4196
sz300327,26.73,23225.0,1.234,14.28,-1.9177,4197
sh603859,41.09,23145.0,1.338,12.33,-1.9185,4198
sh688479,37.74,8528.2,1.633,17.35,-1.9247,4199
sz300349,10.64,5044.2,3.431,4.31,-1.9254,4200
sz301045,74.01,24233.2,1.069,17.49,-1.9275,4201
sz300812,20.65,10941.6,2.073,9.09,-1.9281,4202
sh600230,14.82,16799.9,2.127,4.29,-1.933,4203
sz002081,5.32,156257.0,1.323,-6.01,-1.934,4204
sz001331,42.78,26575.5,2.036,0.9,-1.9366,4205
sz002667,22.09,30159.5,1.068,15.47,-1.9368,4206
sz000056,2.69,9033.0,0.913,31.22,-1.9382,4207
sh688383,141.61,32450.7,0.96,17.39,-1.9383,4208
sz300488,38.25,22093.7,0.945,21.58,-1.9384,4209
sz301280,45.11,7960.2,2.599,6.82,-1.9405,4210
sz301566,27.4,58212.1,0.948,12.07,-1.9469,4211
sh688200,397.32,149666.7,0.895,4.17,-1.9475,4212
sh688185,85.25,78767.4,1.403,-0.43,-1.956,4213
sh688515,158.0,39142.3,1.357,7.32,-1.9602,4214
sh603303,29.35,7371.0,1.141,28.05,-1.963,4215
sh600367,39.21,149915.2,1.062,0.18,-1.9643,4216
sz002471,5.41,32883.6,1.922,0.56,-1.9647,4217
sh688361,381.32,267582.0,0.682,5.34,-1.9654,4218
sz300803,58.25,156384.2,0.988,1.53,-1.9658,4219
sz300037,72.37,95481.5,0.61,18.25,-1.9663,4220
sz300434,12.58,27420.0,1.558,7.52,-1.9672,4221
sh603118,18.34,163356.8,0.934,2.57,-1.9721,4222
sh688227,78.96,21621.2,1.221,15.93,-1.9734,4223
sz001979,7.25,80080.3,1.414,-0.55,-1.975,4224
sh600460,33.67,266114.1,0.793,1.81,-1.9756,4225
sz002129,9.61,71052.3,1.233,4.0,-1.9762,4226
sz300410,8.99,18577.4,1.376,14.52,-1.9767,4227
sz300196,19.33,43088.8,0.862,17.72,-1.9773,4228
sh603281,19.72,5129.4,3.387,5.17,-1.983,4229
sz300283,14.55,50275.2,1.02,12.18,-1.9856,4230
sz300171,16.32,26123.4,1.465,9.75,-1.9862,4231
sz301607,44.85,43476.5,1.394,6.03,-1.992,4232
sh688090,84.8,67211.0,0.661,20.06,-1.9941,4233
sz300656,30.06,17679.0,1.278,17.1,-1.9992,4234
sz301526,30.31,461382.9,0.632,2.33,-2.0036,4235
sh603051,25.57,14159.3,0.998,25.53,-2.013,4236
sz301061,44.14,15933.7,0.746,31.53,-2.0144,4237
sh605376,139.15,163211.4,1.303,-5.06,-2.0159,4238
sh600967,12.94,132594.2,0.582,16.79,-2.0175,4239
sz300943,35.04,43381.1,1.17,10.71,-2.022,4240
sh688127,69.05,62667.1,0.976,11.55,-2.0236,4241
sz002981,24.63,8796.2,2.926,3.97,-2.0248,4242
sz300726,59.48,72489.0,0.75,16.63,-2.0263,4243
sh688583,89.22,22895.4,1.733,7.46,-2.0291,4244
sz000962,61.04,131367.1,0.592,16.67,-2.0327,4245
sh688110,122.65,164907.2,0.764,8.16,-2.0332,4246
sz002172,5.35,90783.6,0.803,12.87,-2.0364,4247
sz002022,6.05,5205.2,3.345,6.14,-2.0486,4248
sz300545,29.6,25723.7,2.895,-6.03,-2.0495,4249
sz001373,31.39,5946.2,2.906,8.35,-2.0541,4250
sz300661,122.45,111532.1,0.916,7.88,-2.0587,4251
sh600584,71.82,555456.8,0.733,-2.44,-2.0606,4252
sz300112,11.85,48291.2,1.062,12.54,-2.0632,4253
sh688002,184.06,188187.3,0.496,17.84,-2.0658,4254
sh688593,32.87,41836.3,1.412,7.07,-2.0719,4255
sh688689,42.69,21456.4,1.63,10.17,-2.0751,4256
sz300263,10.89,36756.4,1.53,6.45,-2.0783,4257
sh600360,11.39,64709.7,1.068,9.73,-2.0796,4258
sh688596,66.8,2.4058315e+06,0.522,-8.24,-2.084,4259
sh688130,28.51,4749.3,1.767,23.21,-2.0897,4260
sh688573,17.15,3302.5,4.417,4.32,-2.0906,4261
sh603937,12.97,4281.9,3.254,9.27,-2.091,4262
sh688401,73.17,35067.7,1.379,9.63,-2.0915,4263
sh688702,335.0,220581.0,1.424,-9.25,-2.0922,4264
sh688726,47.85,25513.6,2.272,0.53,-2.0928,4265
sh601975,4.42,98023.3,0.843,11.62,-2.0938,4266
sz300244,21.07,50289.5,1.144,10.72,-2.0951,4267
sz002212,7.06,75644.8,0.874,13.5,-2.1131,4268
sz301171,34.71,264142.6,0.87,1.34,-2.1143,4269
sh603119,56.61,60135.7,0.918,14.6,-2.1151,4270
sz300305,6.76,7188.6,2.586,10.1,-2.1152,4271
sz300474,53.28,30940.1,1.736,5.55,-2.1191,4272
sh603686,14.13,43144.0,1.337,8.69,-2.1192,4273
sz000100,4.93,190635.6,1.032,0.41,-2.1193,4274
sh603203,47.85,39437.1,1.194,12.35,-2.12,4275
sh688150,44.69,35792.2,0.982,18.13,-2.1222,4276
sz300499,36.02,135689.8,0.522,20.67,-2.1323,4277
sh603155,15.58,17428.1,1.355,17.5,-2.1365,4278
sh603099,40.49,33258.3,1.783,4.41,-2.1373,4279
sh605196,36.73,44186.4,1.301,9.41,-2.1433,4280
sz301198,14.6,5417.7,2.457,14.51,-2.1451,4281
sh688343,65.48,56226.2,0.815,18.56,-2.1459,4282
sz300209,37.41,246658.7,0.718,7.13,-2.147,4283
sh603888,17.79,43997.3,1.254,10.43,-2.1486,4284
sh600498,42.54,387935.7,0.59,7.51,-2.1487,4285
sz301285,101.53,25436.5,0.866,24.91,-2.1494,4286
sz300836,61.36,15456.4,0.962,27.3,-2.1531,4287
sh600657,3.17,30382.3,1.042,18.73,-2.1564,4288
sh601288,6.83,204552.1,1.059,-0.44,-2.1588,4289
sh688025,449.79,123854.3,0.705,14.51,-2.159,4290
sz300740,20.6,59341.8,2.117,-5.2,-2.1626,4291
sz002639,13.75,107062.9,0.673,17.12,-2.1636,4292
sh688226,32.07,16946.0,1.902,9.79,-2.1644,4293
sz300566,27.57,49646.4,1.902,-0.72,-2.1695,4294
sz300811,86.82,102715.4,0.708,16.41,-2.1718,4295
sh603122,13.57,44099.4,1.098,14.03,-2.1782,4296
sz002051,9.13,19280.4,2.125,6.04,-2.1829,4297
sz000063,32.28,208694.3,1.22,-3.76,-2.1869,4298
sz300655,13.65,44030.7,1.361,9.03,-2.1976,4299
sz000509,3.76,12005.6,2.268,9.3,-2.1991,4300
sh688757,33.09,26182.3,1.757,7.93,-2.2028,4301
sz002951,16.83,6884.4,3.414,4.79,-2.2033,4302
sh688499,38.43,15391.0,2.126,8.5,-2.2037,4303
sz300350,4.64,6169.1,3.616,4.5,-2.2068,4304
sh688371,25.47,364212.2,1.174,-8.02,-2.2094,4305
sz002174,14.33,59722.9,0.781,19.82,-2.2103,4306
sh603679,23.5,27837.4,2.115,2.89,-2.2119,4307
sz300825,12.25,33021.1,1.082,17.68,-2.2131,4308
sh688231,35.61,17290.3,1.062,24.51,-2.2133,4309
sz002779,86.0,22268.5,1.46,14.21,-2.2144,4310
sz301209,66.03,12655.5,1.608,17.51,-2.2225,4311
sz002560,6.98,42506.3,1.156,13.68,-2.2234,4312
sh600301,47.94,51834.5,1.685,2.5,-2.2246,4313
sh603270,37.37,43666.1,0.475,35.3,-2.2284,4314
sz300676,44.02,35384.6,1.57,8.05,-2.2296,4315
sz000338,25.89,252569.0,1.178,-4.22,-2.2326,4316
sz300522,15.67,27846.2,1.254,15.99,-2.2343,4317
sz300077,22.78,74633.7,0.956,13.0,-2.239,4318
sh603658,34.44,10591.2,3.143,3.08,-2.244,4319
sz301207,19.83,14582.2,2.073,10.17,-2.2456,4320
sh603601,10.12,106522.1,0.8,13.96,-2.2473,4321
sz300461,36.22,23286.4,1.336,16.43,-2.2526,4322
sz002286,8.75,18881.7,1.943,9.38,-2.2592,4323
sh688313,163.68,276286.0,0.661,9.48,-2.263,4324
sz002349,8.57,68936.0,0.715,21.22,-2.2637,4325
sh688767,43.4,8772.9,1.64,21.23,-2.2703,4326
sh603011,27.1,138398.7,0.604,18.6,-2.2735,4327
sz301630,219.54,42929.2,1.289,11.55,-2.2742,4328
sz002300,7.98,52421.7,0.961,16.84,-2.2782,4329
sh601988,6.58,160638.9,0.954,6.13,-2.2911,4330
sh603989,33.27,118283.9,0.552,22.59,-2.2924,4331
sh605118,34.54,22767.3,1.068,22.74,-2.3014,4332
sh600621,14.13,23500.6,2.025,6.8,-2.3076,4333
sh603663,47.0,105743.4,0.823,14.13,-2.3115,4334
sh603115,77.1,97096.7,1.293,3.94,-2.3155,4335
sz001212,38.83,17362.8,1.511,17.13,-2.3211,4336
sh688143,193.59,261357.7,0.59,13.54,-2.3224,4337
sz002902,28.83,79748.6,0.77,18.74,-2.3274,4338
sz301568,79.56,21911.8,1.55,14.31,-2.3289,4339
sz002975,110.57,138623.9,0.896,9.64,-2.3333,4340
sz301148,61.07,7391.7,2.011,18.7,-2.3347,4341
sh688078,31.33,4679.1,1.329,33.38,-2.3356,4342
sz300652,29.3,6563.5,3.733,4.83,-2.3466,4343
sh600309,71.6,244609.0,1.197,-2.86,-2.349,4344
sz002541,19.69,20009.3,3.004,-0.76,-2.351,4345
sz002099,5.94,13743.7,1.914,14.01,-2.352,4346
sh603466,12.69,100810.6,0.783,16.32,-2.3522,4347
sz300088,7.36,71830.7,1.366,6.05,-2.3553,4348
sh603082,48.99,44213.8,1.052,17.26,-2.3578,4349
sz002428,94.39,485163.2,0.781,0.98,-2.358,4350
sh688195,194.4,239857.2,0.619,13.68,-2.361,4351
sh603538,27.78,107368.2,1.159,6.19,-2.3612,4352
sh688122,52.79,41612.8,1.698,6.15,-2.3614,4353
sz301188,36.86,49193.6,1.879,2.08,-2.3652,4354
sh601995,32.65,79886.5,2.113,-5.5,-2.372,4355
sh688519,309.5,200737.2,0.809,9.0,-2.3732,4356
sz300234,11.77,16391.3,1.292,22.22,-2.3765,4357
sz300515,17.51,5573.7,3.403,9.1,-2.3778,4358
sh688061,47.5,16522.9,0.967,29.29,-2.3788,4359
sh600857,22.48,20365.3,1.749,12.74,-2.3831,4360
sz002242,9.76,14014.8,1.737,16.61,-2.3853,4361
sh603960,18.23,15459.9,1.868,14.01,-2.3975,4362
sh601218,5.0,39421.6,1.474,10.62,-2.3984,4363
sh688301,95.95,40342.6,2.33,-0.83,-2.3999,4364
sh688559,59.19,73331.7,1.016,13.65,-2.4,4365
sz301571,74.15,34729.7,1.273,15.5,-2.4013,4366
sz001309,410.32,482549.0,0.679,5.02,-2.404,4367
sh688177,21.27,7274.8,3.036,9.64,-2.4074,4368
sz300001,35.51,41212.6,2.402,-1.47,-2.4251,4369
sz002976,25.64,25128.6,2.33,4.14,-2.4253,4370
sh688426,23.79,3618.1,3.957,10.24,-2.4257,4371
sh600207,4.94,13394.0,2.292,10.76,-2.4266,4372
sz002897,67.85,102738.6,0.668,21.05,-2.4347,4373
sz000892,4.55,67542.6,0.856,19.11,-2.4349,4374
sh600415,10.81,60024.1,3.222,-12.19,-2.4412,4375
sz002354,7.53,237463.9,0.848,7.11,-2.448,4376
sz301389,61.8,62954.6,1.205,11.61,-2.452,4377
sz002633,15.87,2587.3,4.885,8.7,-2.4521,4378
sz301363,17.03,14206.4,3.096,3.21,-2.4597,4379
sz002568,18.63,19121.9,2.485,5.73,-2.4642,4380
sz301210,31.45,13043.3,1.036,31.04,-2.469,4381
sz300759,45.02,209591.2,1.116,1.9,-2.4719,4382
sz301500,26.91,41920.3,1.221,15.54,-2.472,4383
sz301057,26.34,6832.9,2.339,17.48,-2.4746,4384
sz300364,24.46,212751.4,0.772,10.88,-2.4785,4385
sz002792,33.35,93679.8,1.14,9.52,-2.49,4386
sz000572,4.02,36634.2,2.047,4.42,-2.491,4387
sh605589,41.23,116304.4,1.054,9.39,-2.4952,4388
sz002971,41.78,77499.5,1.774,0.72,-2.5046,4389
sz301310,58.11,32220.5,1.211,18.79,-2.5089,4390
sz300687,30.16,45153.4,1.045,19.12,-2.5116,4391
sh688322,91.21,1.0862588e+06,0.72,-2.93,-2.5223,4392
sh688260,116.37,73999.9,0.919,17.57,-2.525,4393
sz300857,268.01,447391.1,0.528,13.45,-2.5264,4394
sz301233,37.57,3708.5,3.646,13.3,-2.5309,4395
sh688261,79.82,34545.6,1.351,15.77,-2.5367,4396
sz002787,27.08,45794.7,0.732,28.04,-2.538,4397
sh688486,50.0,20489.6,1.361,20.77,-2.5407,4398
sh600121,4.81,101044.0,0.906,15.07,-2.5432,4399
sh688176,14.69,17702.0,1.232,24.7,-2.5453,4400
sz300166,12.78,40910.9,2.478,-0.62,-2.5502,4401
sh600880,4.41,31295.9,1.582,13.08,-2.5547,4402
sh688018,122.23,53924.1,1.473,9.48,-2.5547,4403
sz301338,104.62,50758.5,1.551,8.81,-2.555,4404
sz002082,11.37,10714.9,2.398,13.47,-2.5585,4405
sh603268,215.32,127025.7,0.837,14.96,-2.5586,4406
sz002785,39.48,30327.8,1.323,17.92,-2.5669,4407
sh688620,18.36,27329.0,1.138,22.65,-2.5672,4408
sz002222,69.93,144926.7,1.07,7.75,-2.5688,4409
sz002145,4.86,24132.6,2.001,10.2,-2.582,4410
sz002008,92.98,435207.6,0.672,8.52,-2.5833,4411
sh603222,8.94,9433.2,3.151,8.36,-2.586,4412
sh603373,47.96,7078.7,2.27,19.33,-2.5935,4413
sz002623,18.72,13897.7,1.896,17.15,-2.5966,4414
sz002531,7.16,72603.9,1.046,15.48,-2.5994,4415
sz300199,24.29,84799.1,1.383,7.15,-2.6025,4416
sh600108,4.27,135849.7,0.574,24.13,-2.6055,4417
sh600519,1251.24,314088.4,1.293,-3.96,-2.6131,4418
sz002201,10.04,61630.7,0.832,22.89,-2.6132,4419
