sym,close,amt20_wan,volbr,ret20_pct,comp_prov,rank_prov
sz002574,4.97,6742.4,0.362,-2.74,1.8244,464
sz300542,12.25,11306.0,0.277,-5.48,1.8232,465
sz300374,10.05,4518.9,1.017,-6.77,1.8228,466
sz002987,10.55,16829.0,0.431,-12.45,1.8228,467
sh601968,4.51,3338.7,0.58,0.22,1.8223,468
sh601798,7.59,3476.5,0.87,-3.19,1.8223,469
sh603860,26.39,2802.9,0.73,0.11,1.8213,470
sz003025,12.2,3273.2,0.81,-2.09,1.821,471
sz300930,25.67,2980.8,0.721,-0.35,1.8206,472
sz002287,19.38,2687.8,1.24,-3.45,1.8202,473
sz301036,22.42,2033.7,0.988,0.85,1.8169,474
sh600067,2.63,6001.8,0.935,-8.68,1.8167,475
sz002674,20.42,26558.5,0.814,-21.31,1.8149,476
sh600125,5.24,5110.6,0.6,-3.85,1.814,477
sz300823,14.7,4095.5,0.574,-1.47,1.8133,478
sz003020,16.99,6543.4,0.928,-9.39,1.8132,479
sz002698,11.32,9201.6,0.486,-7.67,1.8124,480
sh603508,20.7,4429.1,0.745,-4.12,1.8111,481
sz002892,8.63,4316.7,1.073,-6.6,1.8095,482
sz300381,5.68,7386.3,0.638,-7.64,1.8089,483
sz301199,18.11,2609.1,0.556,2.96,1.8086,484
sz300796,6.87,2944.8,0.672,0.44,1.8082,485
sz002234,7.75,4812.7,0.694,-4.32,1.8082,486
sz001256,21.89,4775.4,0.582,-2.93,1.8076,487
sz301320,14.04,2236.0,0.718,2.48,1.8074,488
sz002184,9.93,3283.3,0.835,-2.17,1.8063,489
sz300019,14.18,4385.5,0.71,-3.6,1.8051,490
sh603333,9.32,11869.2,0.419,-8.81,1.8036,491
sz002061,3.3,6389.2,0.686,-6.78,1.8026,492
sz002700,6.36,3268.2,0.619,0.16,1.802,493
sz002060,3.02,4725.8,0.886,-5.92,1.802,494
sh603838,13.24,3727.0,0.577,-0.53,1.8019,495
sz300387,7.38,8504.8,0.358,-4.53,1.8017,496
sh603958,18.7,37305.2,0.514,-20.83,1.8011,497
sz002401,12.06,3596.3,0.708,-1.71,1.8008,498
sh600729,18.14,6770.7,0.552,-5.67,1.8008,499
sh600409,6.22,18349.6,0.398,-12.39,1.8006,500
sh600526,4.56,3054.1,0.868,-1.72,1.8,501
sz301283,25.68,2753.9,0.578,2.27,1.7998,502
sh603079,13.11,7670.2,0.407,-4.52,1.7995,503
sz000633,5.25,3906.2,0.722,-2.6,1.7992,504
sz300021,3.82,11675.7,0.331,-6.83,1.7992,505
sh600981,2.37,4129.6,0.909,-4.82,1.7976,506
sz300945,11.39,20208.4,0.297,-11.02,1.7957,507
sh600586,3.96,5561.9,0.736,-5.94,1.7946,508
sh603199,32.3,7370.1,0.476,-5.25,1.7936,509
sz301103,16.57,2602.9,0.912,-0.54,1.7928,510
sz002356,2.67,4670.6,0.77,-4.64,1.7925,511
sh603856,11.72,2768.9,0.541,2.81,1.7922,512
sz003038,10.71,3363.0,0.842,-2.28,1.7912,513
sz300072,3.41,10590.2,0.448,-8.09,1.7897,514
sz300412,4.5,3728.0,0.869,-3.43,1.7887,515
sz300635,11.88,4136.9,0.829,-4.04,1.7885,516
sz301539,15.2,3079.6,0.49,2.63,1.7863,517
sh603049,44.53,11445.4,0.617,-11.14,1.7845,518
sh601616,3.77,4800.0,0.517,-1.82,1.7842,519
sz300618,31.28,11342.3,0.669,-11.64,1.7819,520
sz001219,12.72,2681.2,0.773,0.55,1.7813,521
sz300422,4.06,4367.6,0.631,-2.4,1.7806,522
sz301180,11.55,5074.9,0.534,-2.53,1.7804,523
sz300355,2.75,6498.6,0.492,-4.18,1.7792,524
sz300884,12.2,6630.6,0.578,-5.57,1.7791,525
sz300519,14.56,4419.5,0.631,-2.48,1.7781,526
sh603809,8.63,5031.4,0.651,-3.9,1.777,527
sh603733,18.87,15236.8,0.569,-13.08,1.7766,528
sh600612,31.37,6803.7,0.507,-4.8,1.7763,529
sz002800,14.64,4419.8,0.442,0.21,1.7762,530
sz300675,13.1,2727.1,0.661,1.63,1.7761,531
sz000777,16.37,6437.3,0.558,-4.99,1.7759,532
sz300360,11.12,4267.6,0.755,-3.47,1.7753,533
sz001318,11.63,3996.0,0.433,1.31,1.7743,534
sh605319,22.29,12137.0,1.054,-15.54,1.7715,535
sh603520,8.47,4966.9,0.986,-6.82,1.7713,536
sh600235,5.86,2587.9,0.883,0.0,1.7713,537
sh600927,12.18,8281.2,0.617,-8.01,1.771,538
sz300275,8.96,3966.6,0.598,-0.99,1.7698,539
sz002799,6.82,3244.5,0.768,-1.02,1.7696,540
sz000531,5.54,4546.6,0.618,-2.46,1.7675,541
sz002627,6.6,9770.8,0.494,-7.82,1.7668,542
sz000007,11.64,9395.7,0.584,-8.71,1.7666,543
sz301548,55.22,8804.9,0.772,-10.18,1.7654,544
sz301039,7.19,8335.0,1.052,-12.0,1.7649,545
sz300511,4.84,23104.3,0.371,-13.57,1.7646,546
sz300365,4.52,4282.2,0.824,-4.03,1.7645,547
sz002330,4.05,4963.5,0.627,-3.34,1.7644,548
sz002144,10.9,3210.3,0.863,-1.71,1.7627,549
sz301287,41.0,3640.0,0.869,-2.91,1.7626,550
sz002160,3.85,5206.1,0.885,-6.33,1.7608,551
sz300701,10.06,3202.5,0.629,0.7,1.7605,552
sz002358,5.13,6643.5,0.663,-6.39,1.7594,553
sz002599,5.58,4488.3,0.967,-5.58,1.7574,554
sh600444,14.4,3014.1,0.708,0.42,1.7571,555
sh603227,7.4,4865.7,0.635,-3.14,1.7543,556
sh603161,15.03,8245.4,0.374,-4.02,1.754,557
sh603861,10.95,6218.2,0.76,-6.73,1.7529,558
sz300837,22.69,3929.7,0.623,-1.0,1.7518,559
sh600419,8.72,6043.5,0.316,0.11,1.7517,560
sz300926,16.52,5058.4,0.669,-3.84,1.7504,561
sz003037,5.8,2665.5,0.7,1.75,1.7462,562
sz000788,5.38,7616.2,0.59,-6.6,1.7446,563
sz002546,7.37,8196.0,0.67,-8.22,1.7439,564
sz300594,15.19,2495.5,0.459,5.56,1.7434,565
sz002688,5.15,6412.1,0.391,-1.9,1.7417,566
sh603590,29.38,4917.8,1.025,-6.67,1.7411,567
sh600463,8.15,2728.6,0.946,-0.61,1.7375,568
sz000609,9.94,4734.6,0.623,-2.55,1.7371,569
sz300625,10.02,2110.4,0.688,4.16,1.7352,570
sz000952,6.48,3891.5,0.796,-2.56,1.7349,571
sz000507,4.93,5027.7,0.539,-1.99,1.7347,572
sz301032,10.22,3266.8,0.731,-0.29,1.7337,573
sz002427,4.52,10496.9,0.296,-4.24,1.7321,574
sh601200,6.74,4095.9,0.83,-3.3,1.7312,575
sh603648,9.7,2188.3,0.872,2.11,1.7307,576
sz301221,27.11,4588.5,0.668,-2.69,1.7293,577
sz300663,7.49,22187.3,0.382,-13.01,1.7288,578
sh603878,4.86,4846.4,0.78,-4.33,1.7266,579
sz300859,23.59,21374.8,0.413,-13.21,1.7256,580
sz300883,6.42,4833.4,0.585,-2.13,1.7251,581
sh603137,19.63,24369.9,0.836,-19.68,1.725,582
sh603699,42.5,20118.2,0.834,-17.89,1.7245,583
sz300140,5.26,4973.0,0.694,-3.66,1.7243,584
sh603022,8.95,2852.4,0.843,0.0,1.7237,585
sh603966,7.54,5172.1,0.822,-5.28,1.7229,586
sz300908,16.89,3429.9,0.911,-2.26,1.722,587
sz300514,9.91,2655.4,1.299,-2.56,1.7219,588
sz001218,23.8,3465.8,0.818,-1.53,1.7211,589
sz002073,5.67,6517.8,0.552,-4.38,1.7202,590
sz000717,2.13,4823.4,1.014,-6.17,1.72,591
sz000955,4.03,4021.4,1.214,-5.84,1.7196,592
sz000953,6.02,4572.5,0.542,-0.99,1.7194,593
sz002615,6.35,4413.0,0.858,-4.08,1.7176,594
sh600993,22.15,6500.3,0.678,-5.86,1.7172,595
sz002344,3.99,3712.9,0.658,-0.5,1.7172,596
sh605389,64.3,5672.0,0.819,-6.02,1.7167,597
sz002186,9.39,5625.7,0.398,-0.53,1.7153,598
sz300469,48.89,24989.5,0.801,-19.47,1.7141,599
sz002462,12.24,3042.2,0.741,0.49,1.7132,600
sz301027,19.3,11207.4,0.457,-7.88,1.7126,601
sz002256,3.14,11289.8,0.508,-8.72,1.7108,602
sz300030,6.81,3770.0,0.755,-1.59,1.7107,603
sh605158,7.88,5065.2,0.529,-1.62,1.7089,604
sz002331,6.8,5666.2,0.505,-2.3,1.7082,605
sz300971,17.67,3578.8,0.931,-2.64,1.708,606
sz300641,13.42,5972.9,0.652,-4.69,1.7078,607
sh600202,5.16,2746.1,0.753,1.38,1.7077,608
sh601518,2.76,3799.1,0.703,-1.08,1.7062,609
sz300004,7.86,20153.2,0.369,-11.59,1.7056,610
sz301383,23.94,3688.5,0.702,-0.79,1.7056,611
sz000517,2.0,7918.6,1.277,-12.28,1.7047,612
sz301158,14.27,12159.6,0.285,-4.99,1.7042,613
sz000403,9.92,5589.8,0.974,-7.03,1.703,614
sz002867,10.07,9680.7,0.693,-9.52,1.7025,615
sz002391,5.12,4367.2,0.774,-3.03,1.7019,616
sz300328,12.99,64755.6,0.498,-24.52,1.7016,617
sz301459,31.84,2799.3,0.842,0.44,1.7016,618
sz300771,11.43,3954.3,1.023,-4.19,1.7013,619
sz300449,6.73,5334.6,1.074,-7.3,1.7003,620
sz000429,12.5,10505.6,0.444,-6.92,1.6998,621
sz301113,17.74,2165.4,0.746,3.74,1.6984,622
sz002206,4.87,4636.3,1.332,-7.59,1.6978,623
sh603239,14.0,3239.9,0.817,-0.64,1.6977,624
sz002701,4.32,10074.4,0.691,-9.81,1.6974,625
sz000711,4.82,65996.6,0.393,-22.88,1.697,626
sz300719,11.97,4668.8,0.591,-1.56,1.6962,627
sz000789,4.11,3767.3,0.783,-1.67,1.6954,628
sz300610,10.49,3610.4,0.627,0.38,1.6948,629
sz000919,6.42,6977.4,0.644,-5.87,1.694,630
sh601033,14.19,4566.5,0.561,-0.91,1.6909,631
sh603153,13.28,2240.1,1.16,0.23,1.6896,632
sz300595,10.09,7860.2,0.817,-8.69,1.6893,633
sz300653,15.42,2787.9,0.702,1.98,1.6892,634
sz301272,35.29,2446.4,0.804,2.17,1.6887,635
sh603992,19.94,6810.8,0.579,-4.78,1.687,636
sz300978,8.77,3080.8,0.837,-0.23,1.6864,637
sh600223,5.6,4300.5,0.698,-1.93,1.6858,638
sh603080,19.8,3685.0,0.593,0.76,1.682,639
sz300242,3.83,6108.4,0.729,-5.43,1.6818,640
sz300705,10.76,5560.7,0.896,-6.11,1.6811,641
sz300941,15.03,7233.1,0.495,-4.08,1.6809,642
sz300261,4.83,8361.0,0.43,-4.36,1.6809,643
sz300617,35.32,12559.6,0.49,-9.06,1.6797,644
sh603168,5.85,4680.5,0.657,-2.17,1.679,645
sh603406,27.91,9524.1,0.379,-4.58,1.6785,646
sz300743,14.51,3366.6,0.744,-0.07,1.6783,647
sz002019,9.36,7183.4,0.774,-7.33,1.6782,648
sz301098,8.9,5795.7,0.561,-2.94,1.678,649
sh600694,14.34,7460.0,0.319,-1.04,1.6772,650
sh603273,14.81,2716.2,0.801,1.37,1.6771,651
sh600990,17.85,5453.6,0.631,-3.25,1.6769,652
sh600495,4.08,3501.2,0.683,0.25,1.6756,653
sz300240,6.1,3889.1,0.648,-0.33,1.6753,654
sz300080,3.63,5760.0,0.745,-4.97,1.6747,655
sh603018,5.15,3538.7,0.879,-1.72,1.6733,656
sh603858,14.52,6235.0,0.818,-6.38,1.6727,657
sh603786,37.53,7733.2,0.59,-5.92,1.6724,658
sh600513,14.77,10662.9,0.672,-9.83,1.6717,659
sz301035,48.23,10211.6,1.374,-14.79,1.6715,660
sh603759,7.81,3659.4,0.556,1.43,1.6709,661
sz301503,22.22,2779.1,0.589,3.54,1.6705,662
sh603291,8.72,5521.1,0.607,-3.0,1.6704,663
sz002370,5.12,10043.5,0.615,-8.57,1.6678,664
sh600375,3.62,7683.7,0.624,-6.22,1.6673,665
sh600851,8.11,6480.3,0.83,-6.78,1.667,666
sh600058,8.83,6299.1,1.761,-12.14,1.6664,667
sh600713,4.92,5203.1,0.882,-5.2,1.6661,668
sz001301,47.65,25707.2,1.065,-21.3,1.6659,669
sz300484,12.85,3109.8,0.731,0.94,1.6653,670
sz300886,23.97,4713.7,0.661,-2.12,1.6651,671
sz300306,10.54,2239.0,1.041,1.35,1.6632,672
sz000153,6.09,7293.7,0.616,-5.58,1.6629,673
sh603488,7.91,6335.5,0.54,-3.3,1.6627,674
sz300402,14.79,3341.3,0.987,-1.92,1.662,675
sh600576,5.37,8077.3,0.371,-2.72,1.6619,676
sh600382,5.64,7955.4,1.357,-12.29,1.6619,677
sz300105,7.21,9141.5,0.511,-6.24,1.6604,678
sh600327,3.8,7113.2,0.669,-5.94,1.6598,679
sh603633,6.3,4033.4,1.012,-3.82,1.6594,680
sz002255,7.52,5519.6,0.658,-3.47,1.6589,681
sz002861,14.73,6841.6,0.985,-8.45,1.6575,682
sz300876,15.19,5171.7,0.587,-2.0,1.6571,683
sh603617,6.79,3589.5,0.677,0.3,1.657,684
sh601568,3.59,8404.4,0.518,-5.53,1.6566,685
sz300200,8.41,6291.3,0.468,-2.1,1.6564,686
sz300109,13.07,18940.2,0.618,-14.3,1.6552,687
sz002043,11.4,13183.2,0.663,-11.49,1.6551,688
sz300564,12.49,3478.5,0.834,-0.95,1.6551,689
sh603182,13.52,3182.5,0.58,2.58,1.6549,690
sz301215,5.29,3875.8,0.846,-2.04,1.6532,691
sz300995,26.33,4085.2,0.648,-0.53,1.6532,692
sz301009,9.29,2544.4,0.935,1.09,1.6529,693
sh603585,10.36,5597.1,0.381,0.58,1.6515,694
sh600292,11.26,9805.7,0.793,-10.06,1.6515,695
sz000888,9.22,13836.5,0.357,-7.24,1.6506,696
sz002572,7.45,7376.5,0.819,-7.68,1.6506,697
sz300470,27.62,3722.1,0.71,-0.32,1.6506,698
sz301088,13.59,2465.3,0.474,6.5,1.65,699
sz002642,6.81,7018.3,0.667,-5.68,1.6496,700
sz000705,7.02,3424.6,1.074,-2.64,1.6494,701
sz002873,8.38,4284.2,0.883,-3.23,1.6492,702
sh605500,7.32,2820.5,0.659,2.81,1.649,703
sh603656,17.56,2589.1,1.082,-0.11,1.6488,704
sz300584,30.24,7155.9,0.78,-7.01,1.6484,705
sz000828,10.04,5599.6,0.601,-2.81,1.6482,706
sz301228,55.15,17645.0,0.797,-15.47,1.648,707
sh600165,3.21,5718.8,0.421,-0.31,1.6461,708
sh600078,9.99,17270.4,0.396,-10.0,1.6447,709
sz300284,5.06,5152.4,0.711,-3.25,1.6445,710
sz301289,44.89,3382.5,1.278,-3.77,1.6445,711
sz002526,2.6,5408.2,0.746,-4.06,1.6445,712
sz300597,7.95,3091.6,0.73,1.27,1.6418,713
sh600523,11.89,4389.5,0.616,-0.67,1.6412,714
sz300983,38.0,4193.4,0.804,-2.24,1.6412,715
sz000948,13.11,11134.1,0.57,-8.64,1.6402,716
sz002877,7.45,3555.9,0.599,1.5,1.6393,717
sh600148,15.77,4682.9,0.46,0.96,1.6382,718
sz002355,4.64,5932.4,0.815,-5.5,1.6381,719
sh603602,11.63,2825.0,0.974,0.0,1.6376,720
sh600507,4.03,7916.9,0.582,-5.62,1.6374,721
sz301153,17.04,6735.8,0.532,-3.46,1.6368,722
sz300479,14.76,4902.9,0.562,-0.94,1.6365,723
sz002159,13.46,4891.1,0.565,-0.96,1.636,724
sz300247,3.75,3794.5,0.783,-1.06,1.6354,725
sz002566,6.96,5090.6,0.513,-0.57,1.6339,726
sh600561,5.88,2917.6,0.731,1.91,1.6328,727
sz301152,21.02,14436.5,0.35,-7.28,1.6326,728
sz300557,25.09,6664.3,0.71,-5.46,1.6316,729
sz002210,2.11,11305.5,0.774,-10.97,1.6315,730
sz300784,42.86,2108.0,0.894,3.4,1.6314,731
sh600774,7.7,3592.9,0.627,1.18,1.6291,732
sh603135,8.76,6002.2,0.646,-3.74,1.6271,733
sz300824,7.88,3257.4,0.665,1.68,1.6264,734
sz002809,8.49,5166.6,0.652,-2.41,1.6261,735
sz301082,9.71,6378.6,0.407,-0.82,1.6258,736
sh600768,14.84,3974.2,0.843,-1.92,1.6248,737
sz300138,11.2,8020.0,0.382,-2.44,1.6245,738
sz003043,63.1,37023.2,0.72,-21.25,1.6243,739
sh600724,4.96,4060.5,0.991,-3.31,1.6239,740
sh603392,26.38,19180.0,0.784,-15.83,1.6234,741
sz301391,45.52,6212.2,0.608,-3.56,1.6233,742
sz000819,12.05,4192.2,0.685,-0.82,1.622,743
sh600054,10.64,11996.0,0.369,-5.84,1.6213,744
sz301429,17.41,2468.1,1.225,-0.29,1.6212,745
sz001313,7.31,14317.9,0.437,-8.74,1.6209,746
sz301600,78.5,6452.5,1.228,-9.13,1.6204,747
sh601366,3.58,5166.6,0.638,-2.19,1.6201,748
sz301062,7.0,4405.9,0.687,-1.27,1.6196,749
sh603101,7.26,6946.3,0.458,-2.42,1.6195,750
sz001221,34.86,11530.2,0.582,-8.86,1.6184,751
sz300032,3.78,5830.6,0.601,-2.83,1.6181,752
sh605098,53.4,4694.9,0.758,-2.57,1.618,753
sz300801,21.58,6594.0,0.867,-6.7,1.6179,754
sz002441,8.16,3826.1,0.558,1.62,1.6165,755
sh600528,6.74,5087.5,0.787,-3.58,1.6163,756
sz002760,17.65,6445.8,0.47,-1.89,1.616,757
sz300507,6.38,4734.2,0.77,-2.74,1.6157,758
sz002455,6.79,21623.8,0.452,-12.72,1.6156,759
sh603382,19.16,3965.4,0.921,-2.44,1.6154,760
sh603977,11.1,7167.2,0.66,-5.37,1.6129,761
sz300159,2.8,10071.1,0.585,-7.59,1.6128,762
sh603211,19.78,8179.2,1.027,-9.89,1.6123,763
sh603210,13.4,3277.0,1.038,-1.54,1.6114,764
sh603298,22.72,10776.2,1.239,-13.81,1.6106,765
sz002010,4.49,7203.9,0.65,-5.27,1.6106,766
sz300529,14.96,6089.8,0.873,-5.91,1.6081,767
sh603165,13.44,6583.4,0.447,-1.61,1.6079,768
sh603409,17.99,2846.8,1.095,-0.61,1.6078,769
sz301365,36.1,10765.4,1.004,-12.19,1.6074,770
sz300707,12.14,3220.7,0.98,-0.9,1.6068,771
sz300087,5.61,12897.3,0.262,-3.77,1.6066,772
sz002091,7.51,7027.3,0.586,-4.21,1.6058,773
sz002786,7.7,5756.6,0.716,-3.87,1.6051,774
sz002419,4.55,6824.9,0.462,-2.15,1.604,775
sh603518,7.72,4961.0,0.847,-3.74,1.6035,776
sz300341,12.96,4391.6,0.824,-2.41,1.6031,777
sz300573,35.88,16163.8,0.693,-13.1,1.6029,778
sh603113,4.83,17200.4,0.391,-9.38,1.6025,779
sz000042,8.25,4542.2,0.917,-3.51,1.6019,780
sh603863,12.33,4601.0,0.834,-2.91,1.6018,781
sh600429,4.54,5819.6,0.534,-1.73,1.6017,782
sh600217,3.24,5094.1,0.5,0.0,1.6005,783
sz300039,5.21,12024.3,0.953,-12.73,1.6001,784
sz301229,11.98,3348.5,1.066,-1.8,1.5995,785
sz300772,9.47,16289.7,0.844,-14.61,1.5993,786
sz301102,9.5,2245.7,0.969,2.59,1.5989,787
sh605377,8.06,5005.3,0.433,1.26,1.5982,788
sz002778,15.83,4900.5,0.544,-0.25,1.5973,789
sz300107,6.6,6543.8,0.548,-2.94,1.596,790
sh603132,17.93,15079.0,0.454,-9.22,1.5959,791
sz002605,16.43,8007.2,0.506,-4.2,1.5955,792
sh603680,9.99,4684.8,0.834,-3.01,1.5954,793
sz002901,41.34,6000.9,1.35,-8.88,1.5949,794
sz002763,7.39,3199.5,1.067,-1.34,1.5948,795
sz002513,5.31,4200.4,0.655,-0.19,1.5944,796
sh603556,22.68,10132.5,0.689,-8.66,1.594,797
sh600610,7.47,50192.3,0.306,-17.28,1.5919,798
sz000037,8.94,17192.8,0.391,-9.24,1.5899,799
sz002570,4.38,9433.6,0.381,-3.52,1.5897,800
sz301301,8.02,10913.0,0.697,-9.38,1.5897,801
sh603360,12.55,14052.1,0.498,-9.19,1.5894,802
sz002329,3.6,12766.1,0.489,-8.16,1.5893,803
sh600152,7.66,9363.7,0.654,-7.49,1.5889,804
sh605001,5.84,4447.4,0.477,1.74,1.5877,805
sh605033,19.48,8049.9,0.324,-0.81,1.5876,806
sh605567,9.38,5368.0,0.478,0.0,1.5873,807
sz002986,12.8,7044.3,0.659,-4.9,1.5869,808
sz300851,24.69,2475.0,0.878,2.58,1.5864,809
sh603050,16.83,5154.2,1.111,-5.93,1.5864,810
sh601121,7.06,9041.7,0.482,-4.85,1.5863,811
sh601089,15.88,3923.0,1.068,-3.11,1.5857,812
sz300035,12.21,12014.7,0.68,-10.02,1.5854,813
sh603899,21.9,9858.8,0.415,-4.49,1.5833,814
sz001336,19.19,4399.5,0.467,2.07,1.5815,815
sh603568,13.36,11377.7,0.852,-11.17,1.5813,816
sh603015,10.54,4351.9,1.056,-3.92,1.5804,817
sz300217,4.01,5999.7,0.871,-5.42,1.5792,818
sz300194,3.84,6061.5,0.783,-4.71,1.5787,819
sz000682,10.4,9372.2,0.974,-10.34,1.5782,820
sh600099,9.42,2834.4,0.991,0.53,1.5769,821
sz301295,37.29,5709.6,0.539,-1.35,1.5767,822
sz300160,4.46,2783.0,0.909,1.36,1.5759,823
sh603339,12.3,16551.9,0.844,-14.46,1.5742,824
sz000028,19.5,3805.8,1.006,-2.26,1.5741,825
sz002372,8.17,7138.4,0.651,-4.78,1.5736,826
sh603191,13.24,20405.1,0.28,-8.12,1.5736,827
sz300326,6.24,3254.9,0.759,1.3,1.5733,828
sh600739,10.27,11972.7,0.578,-8.63,1.5727,829
sh603833,29.36,9640.6,0.892,-9.88,1.5727,830
sz300637,9.43,3741.6,0.538,2.61,1.5724,831
sz002793,4.66,11756.9,0.697,-9.86,1.5724,832
sz300180,4.34,19907.5,0.408,-10.7,1.5722,833
sh600478,4.41,9278.5,0.974,-10.18,1.5719,834
sh600718,7.9,6599.2,0.66,-4.13,1.5711,835
sz002394,10.23,5384.4,0.593,-1.45,1.57,836
sz000409,8.84,6546.6,0.368,0.34,1.5697,837
sz002476,5.02,4121.1,0.717,-0.4,1.5692,838
sz301065,19.95,2861.6,0.95,0.86,1.569,839
sh603085,9.74,4761.5,0.736,-1.91,1.5684,840
sz002576,14.49,2994.2,0.911,0.76,1.5676,841
sh601702,15.05,9351.5,0.502,-5.23,1.5664,842
sz000557,3.62,2934.7,1.29,-1.63,1.5661,843
sz301309,30.43,4228.6,0.352,4.75,1.5649,844
sz000008,2.38,6489.3,0.707,-4.42,1.5646,845
sh600560,11.39,2329.3,1.349,0.18,1.5645,846
sz301439,14.08,12057.9,0.402,-5.88,1.5642,847
sz002096,9.03,4964.6,0.922,-3.94,1.5642,848
sz001333,20.23,2870.3,1.397,-1.99,1.5627,849
sz000099,12.89,7993.4,0.665,-5.84,1.5625,850
sz300700,17.42,15386.0,0.888,-14.02,1.5608,851
sz002108,4.36,10836.9,0.275,-2.02,1.5607,852
sz000881,6.48,4608.4,0.723,-1.37,1.5594,853
sz003012,4.61,3947.5,0.968,-2.12,1.5584,854
sz002835,13.08,3050.1,0.615,3.65,1.5584,855
sz300797,13.49,5143.1,0.753,-2.67,1.558,856
sz301256,10.03,8331.7,0.398,-2.34,1.5577,857
sz300220,11.21,2731.8,0.969,1.26,1.5574,858
sz300970,17.62,39934.0,0.256,-13.42,1.5548,859
sz002512,3.88,8979.8,0.565,-5.6,1.5538,860
sh600456,25.08,10607.3,0.67,-8.4,1.5534,861
sz300075,10.14,9196.9,0.739,-7.82,1.5533,862
sz300582,10.6,11457.3,0.388,-5.02,1.553,863
sh600335,5.12,5969.7,0.491,-0.78,1.5528,864
sh600749,13.19,20467.7,0.375,-10.09,1.5527,865
sh600973,5.89,10385.0,0.504,-6.06,1.5526,866
sh600128,8.55,3259.5,0.722,1.91,1.5522,867
sz002366,5.58,24994.7,0.274,-9.56,1.5518,868
sh603007,4.55,13372.0,0.406,-6.76,1.5513,869
sh603275,37.26,2357.7,1.188,1.17,1.5513,870
sz300636,7.04,3258.5,0.802,1.15,1.5498,871
sh600794,3.17,3768.4,1.003,-1.86,1.5494,872
sz300168,4.69,7708.4,0.672,-5.44,1.5494,873
sh603035,10.54,4064.6,1.873,-7.22,1.5485,874
sz300177,6.15,5819.3,0.907,-5.09,1.5485,875
sz003028,23.61,2926.9,0.665,3.55,1.5481,876
sz002481,4.16,7606.0,0.496,-3.03,1.5477,877
sh601966,10.41,7846.9,0.715,-6.05,1.5473,878
sz301585,28.36,2422.4,0.489,7.63,1.5459,879
sz003017,22.9,3294.1,1.025,-0.74,1.5451,880
sh603040,47.2,9119.2,0.982,-9.77,1.5443,881
sz300227,10.56,36399.1,0.612,-18.96,1.544,882
sh600751,2.87,8161.8,0.791,-7.12,1.543,883
sz002461,8.15,3430.4,1.865,-5.56,1.5429,884
sz300577,19.34,6906.2,0.325,1.1,1.5423,885
sh600624,4.62,2040.1,0.544,8.45,1.5419,886
sh600966,4.8,6596.8,0.662,-3.81,1.5415,887
sh603032,18.25,12100.0,0.558,-8.11,1.5411,888
sz003003,10.98,3534.6,1.196,-2.49,1.5409,889
sz300552,20.03,11267.2,0.419,-5.3,1.5409,890
sh603836,9.5,2820.2,0.649,4.17,1.5407,891
sh603610,13.71,6335.9,1.022,-6.67,1.5402,892
sz300354,27.56,3775.8,0.601,2.07,1.539,893
sz000890,7.35,49984.6,0.292,-16.29,1.5389,894
sh603181,12.55,5127.5,0.848,-3.31,1.5388,895
sh600935,2.29,5590.7,0.551,-0.87,1.5379,896
sh601512,8.34,3339.7,0.439,5.57,1.5377,897
sh600858,4.88,4665.9,0.631,-0.2,1.5368,898
sz300871,20.89,8401.7,0.884,-8.14,1.5365,899
sh603317,12.66,9421.3,0.542,-5.52,1.5354,900
sz300885,18.9,5173.7,0.867,-3.52,1.5353,901
sh600420,8.22,5127.1,0.962,-4.2,1.5334,902
sz002054,7.05,5921.1,0.767,-3.82,1.5333,903
sz301040,26.42,5305.0,0.772,-2.83,1.5311,904
sz300310,4.23,7759.1,0.739,-6.0,1.531,905
sz300925,13.84,8151.9,0.648,-5.46,1.5304,906
sh603727,18.24,5318.8,0.632,-1.35,1.5301,907
sz300357,19.95,20310.5,0.715,-14.6,1.5301,908
sz300838,14.46,4170.7,0.424,3.88,1.5297,909
sh600684,3.56,7125.0,0.68,-4.56,1.5272,910
sh600956,7.05,5229.0,0.678,-1.67,1.5267,911
sh600262,14.71,8176.7,0.579,-4.6,1.5265,912
sh600149,5.05,3968.9,0.649,1.2,1.5255,913
sz002105,6.06,4015.1,0.769,-0.16,1.5246,914
sz301512,31.67,2883.4,0.892,1.77,1.5244,915
sh600138,7.0,8400.5,0.395,-1.96,1.5243,916
sz300543,7.87,3237.1,0.811,1.42,1.5243,917
sz301073,17.75,17372.0,0.426,-9.21,1.5243,918
sz000659,2.7,6810.6,0.868,-5.92,1.5238,919
sz300713,13.55,3472.6,0.874,0.22,1.5237,920
sz301502,52.02,4698.2,0.558,0.83,1.5207,921
sh600197,9.27,4587.3,1.087,-3.94,1.5205,922
sh603855,16.94,3049.8,0.624,3.99,1.5192,923
sz000650,5.13,8785.0,0.78,-7.4,1.5184,924
sz301141,37.79,6014.8,1.764,-10.02,1.518,925
sz300486,17.83,14028.1,0.452,-7.62,1.5172,926
sz001236,7.77,9542.1,0.538,-5.36,1.5164,927
sz002801,27.1,2550.2,1.224,0.63,1.5159,928
sz002094,5.07,29795.6,0.261,-10.42,1.5157,929
sh605555,12.52,4968.5,0.639,-0.63,1.5157,930
sz000600,7.08,13505.5,0.764,-11.17,1.5147,931
sh603200,38.32,36443.3,0.342,-14.27,1.5141,932
